STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2019-10-18,PCAR,Prima Cakrawala Abadi Tbk.,2110.0
2019-10-18,PDES,Destinasi Tirta Nusantara Tbk,1100.0
2019-10-18,PEGE,Panca Global Kapital Tbk.,222.0
2019-10-18,PEHA,Phapros Tbk.,1175.0
2019-10-18,PGAS,Perusahaan Gas Negara Tbk.,2220.0
2019-10-18,PGLI,Pembangunan Graha Lestari Indah Tbk.,216.0
2019-10-18,PICO,Pelangi Indah Canindo Tbk,3980.0
2019-10-18,PJAA,Pembangunan Jaya Ancol Tbk.,1030.0
2019-10-18,PKPK,Perdana Karya Perkasa Tbk,82.0
2019-10-18,PLIN,Plaza Indonesia Realty Tbk.,3050.0
2019-10-18,PNBN,Bank Pan Indonesia Tbk,1260.0
2019-10-18,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2019-10-18,PNIN,Paninvest Tbk.,1175.0
2019-10-18,PNLF,Panin Financial Tbk.,288.0
2019-10-18,POLA,Pool Advista Finance Tbk.,965.0
2019-10-18,POLI,Pollux Investasi Internasional Tbk.,1440.0
2019-10-18,POLL,Pollux Properti Indonesia Tbk.,7075.0
2019-10-18,POLU,Golden Flower Tbk.,2430.0
2019-10-18,POLY,Asia Pacific Fibers Tbk,57.0
2019-10-18,POOL,Pool Advista Indonesia Tbk.,1800.0
2019-10-18,POSA,Bliss Properti Indonesia Tbk.,107.0
2019-10-18,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,8.0
2019-10-18,POWR,Cikarang Listrindo Tbk.,1100.0
2019-10-18,PPRE,PP Presisi Tbk.,314.0
2019-10-18,PPRO,PP Properti Tbk.,99.0
2019-10-18,PRAS,Prima Alloy Steel Universal Tbk.,165.0
2019-10-18,PRDA,Prodia Widyahusada Tbk.,4850.0
2019-10-18,PRIM,Royal Prima Tbk.,354.0
2019-10-18,PRIM-W,Waran Seri I Royal Prima Tbk.,36.0
2019-10-18,PSAB,J Resources Asia Pasifik Tbk.,314.0
2019-10-18,PSDN,Prasidha Aneka Niaga Tbk,159.0
2019-10-18,PSKT,Red Planet Indonesia Tbk.,50.0
2019-10-18,PSSI,Pelita Samudera Shipping Tbk.,179.0
2019-10-18,PTBA,Bukit Asam Tbk.,2220.0
2019-10-18,PTPP,PP (Persero) Tbk.,1705.0
2019-10-18,PTRO,Petrosea Tbk.,1370.0
2019-10-18,PTSN,Sat Nusapersada Tbk,382.0
2019-10-18,PURE,Trinitan Metals and Minerals Tbk.,640.0
2019-10-18,PURE-W,Waran Seri I Trinitan Metals and Mineral,180.0
2019-10-18,PWON,Pakuwon Jati Tbk.,620.0
2019-10-18,PZZA,Sarimelati Kencana Tbk.,1080.0
2019-10-18,R-LQ45X,Premier ETF LQ-45 (R-LQ45X),1017.0
2019-10-18,RAJA,Rukun Raharja Tbk.,244.0
2019-10-18,RALS,Ramayana Lestari Sentosa Tbk.,1255.0
2019-10-18,RANC,Supra Boga Lestari Tbk.,360.0
2019-10-18,RBMS,Ristia Bintang Mahkotasejati Tbk.,82.0
2019-10-18,RELI,Reliance Sekuritas Indonesia Tbk.,184.0
2019-10-18,RICY,Ricky Putra Globalindo Tbk,155.0
2019-10-18,RIGS,Rig Tenders Indonesia Tbk.,270.0
2019-10-18,RIMO,Rimo International Lestari Tbk,129.0
2019-10-18,RISE,Jaya Sukses Makmur Sentosa Tbk.,650.0
2019-10-18,RMBA,Bentoel Internasional Investama Tbk.,338.0
2019-10-18,RODA,Pikko Land Development Tbk.,226.0
2019-10-18,ROTI,Nippon Indosari Corpindo Tbk.,1280.0
2019-10-18,RUIS,Radiant Utama Interinsco Tbk.,236.0
2019-10-18,SAFE,Steady Safe Tbk,202.0
2019-10-18,SAME,Sarana Meditama Metropolitan Tbk.,460.0
2019-10-18,SATU,Kota Satu Properti Tbk.,112.0
2019-10-18,SCCO,Supreme Cable Manufacturing & Commerce T,9075.0
2019-10-18,SCMA,Surya Citra Media Tbk.,1180.0
2019-10-18,SDMU,Sidomulyo Selaras Tbk.,50.0
2019-10-18,SDPC,Millennium Pharmacon International Tbk.,97.0
2019-10-18,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,820.0
2019-10-18,SFAN,Surya Fajar Capital Tbk.,1055.0
2019-10-18,SGRO,Sampoerna Agro Tbk.,2190.0
2019-10-18,SHID,Hotel Sahid Jaya International Tbk.,3250.0
2019-10-18,SHIP,Sillo Maritime Perdana Tbk.,790.0
2019-10-18,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1145.0
2019-10-18,SILO,Siloam International Hospitals Tbk.,7400.0
2019-10-18,SIMA,Siwani Makmur Tbk,57.0
2019-10-18,SIMP,Salim Ivomas Pratama Tbk.,334.0
2019-10-18,SIPD,Sierad Produce Tbk.,1070.0
2019-10-18,SKBM,Sekar Bumi Tbk.,402.0
2019-10-18,SKRN,Superkrane Mitra Utama Tbk.,510.0
2019-10-18,SKYB,Northcliff Citranusa Indonesia Tbk.,66.0
2019-10-18,SMAR,Smart Tbk.,3850.0
2019-10-18,SMBR,Semen Baturaja (Persero) Tbk.,610.0
2019-10-18,SMCB,Solusi Bangun Indonesia Tbk.,1390.0
2019-10-18,SMDR,Samudera Indonesia  Tbk.,274.0
2019-10-18,SMGR,Semen Indonesia (Persero) Tbk.,12775.0
2019-10-18,SMKL,Satyamitra Kemas Lestari Tbk.,226.0
2019-10-18,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,33.0
2019-10-18,SMMT,Golden Eagle Energy Tbk.,120.0
2019-10-18,SMRA,Summarecon Agung Tbk.,1180.0
2019-10-18,SMRU,SMR Utama Tbk.,50.0
2019-10-18,SMSM,Selamat Sempurna Tbk.,1505.0
2019-10-18,SOCI,Soechi Lines Tbk.,193.0
2019-10-18,SOSS,Shield On Service Tbk.,368.0
2019-10-18,SOSS-W,Waran Seri I Shield On Service Tbk.,54.0
2019-10-18,SOTS,Satria Mega Kencana Tbk.,260.0
2019-10-18,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,67.0
2019-10-18,SPMA,Suparma Tbk.,342.0
2019-10-18,SPTO,Surya Pertiwi Tbk.,985.0
2019-10-18,SRAJ,Sejahteraraya Anugrahjaya Tbk.,258.0
2019-10-18,SRIL,Sri Rejeki Isman Tbk.,294.0
2019-10-18,SRSN,Indo Acidatama Tbk,68.0
2019-10-18,SRTG,Saratoga Investama Sedaya Tbk.,3730.0
2019-10-18,SSIA,Surya Semesta Internusa Tbk.,790.0
2019-10-18,SSMS,Sawit Sumbermas Sarana Tbk.,890.0
2019-10-18,STAR,Buana Artha Anugerah Tbk.,98.0
2019-10-18,SULI,SLJ Global Tbk.,50.0
2019-10-18,SURE,Super Energy Tbk.,3050.0
2019-10-18,SWAT,Sriwahana Adityakarta Tbk.,109.0
2019-10-18,TALF,Tunas Alfin Tbk.,388.0
2019-10-18,TAMU,Pelayaran Tamarin Samudra Tbk.,482.0
2019-10-18,TARA,Sitara Propertindo Tbk.,765.0
2019-10-18,TAXI,Express Transindo Utama Tbk.,50.0
2019-10-18,TBIG,Tower Bersama Infrastructure Tbk.,6575.0
2019-10-18,TBLA,Tunas Baru Lampung Tbk.,950.0
2019-10-18,TCID,Mandom Indonesia Tbk.,11900.0
2019-10-18,TCPI,Transcoal Pacific Tbk.,6150.0
2019-10-18,TDPM,Tridomain Performance Materials Tbk.,302.0
2019-10-18,TELE,Tiphone Mobile Indonesia Tbk.,376.0
2019-10-18,TFAS,Telefast Indonesia Tbk.,210.0
2019-10-18,TFCO,Tifico Fiber Indonesia Tbk.,414.0
2019-10-18,TGKA,Tigaraksa Satria Tbk.,4720.0
2019-10-18,TGRA,Terregra Asia Energy Tbk.,895.0
2019-10-18,TIFA,Tifa Finance Tbk.,171.0
2019-10-18,TINS,Timah Tbk.,910.0
2019-10-18,TIRA,Tira Austenite Tbk,234.0
2019-10-18,TIRT,Tirta Mahakam Resources Tbk,70.0
2019-10-18,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,10750.0
2019-10-18,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,4170.0
2019-10-18,TMAS,Temas Tbk.,118.0
2019-10-18,TMPO,Tempo Intimedia Tbk.,153.0
2019-10-18,TNCA,Trimuda Nuansa Citra Tbk.,322.0
2019-10-18,TOBA,Toba Bara Sejahtra Tbk.,368.0
2019-10-18,TOPS,Totalindo Eka Persada Tbk.,585.0
2019-10-18,TOTL,Total Bangun Persada Tbk.,438.0
2019-10-18,TOTO,Surya Toto Indonesia Tbk.,310.0
2019-10-18,TOWR,Sarana Menara Nusantara Tbk.,655.0
2019-10-18,TPIA,Chandra Asri Petrochemical Tbk.,9300.0
2019-10-18,TRAM,Trada Alam Minera Tbk.,115.0
2019-10-18,TRAM-W,Waran Seri II Trada Alam Minera Tbk.,47.0
2019-10-18,TRIM,Trimegah Sekuritas Indonesia Tbk.,155.0
2019-10-18,TRIS,Trisula International Tbk.,274.0
2019-10-18,TRUK,Guna Timur Raya Tbk.,115.0
2019-10-18,TRUS,Trust Finance Indonesia Tbk,358.0
2019-10-18,TSPC,Tempo Scan Pacific Tbk.,1505.0
2019-10-18,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3460.0
2019-10-18,TURI,Tunas Ridean Tbk.,990.0
2019-10-18,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1500.0
2019-10-18,UNIT,Nusantara Inti Corpora Tbk,190.0
2019-10-18,UNSP,Bakrie Sumatera Plantations Tbk.,89.0
2019-10-18,UNTR,United Tractors Tbk.,20375.0
2019-10-18,UNVR,Unilever Indonesia Tbk.,44750.0
2019-10-18,URBN,Urban Jakarta Propertindo Tbk.,2130.0
2019-10-18,URBN-W,Waran Seri I Urban Jakarta Propertindo T,65.0
2019-10-18,VICO,Victoria Investama Tbk.,107.0
2019-10-18,VINS,Victoria Insurance Tbk.,123.0
2019-10-18,VINS-W,Waran Seri I Victoria Insurance Tbk.,16.0
2019-10-18,VIVA,Visi Media Asia Tbk.,97.0
2019-10-18,VOKS,Voksel Electric Tbk.,322.0
2019-10-18,WAPO,Wahana Pronatural Tbk.,97.0
2019-10-18,WEGE,Wijaya Karya Bangunan Gedung Tbk.,330.0
2019-10-18,WEHA,WEHA Transportasi Indonesia Tbk.,149.0
2019-10-18,WICO,Wicaksana Overseas International Tbk.,615.0
2019-10-18,WIIM,Wismilak Inti Makmur Tbk.,189.0
2019-10-18,WIKA,Wijaya Karya (Persero) Tbk.,1910.0
2019-10-18,WINS,Wintermar Offshore Marine Tbk.,148.0
2019-10-18,WOMF,Wahana Ottomitra Multiartha Tbk.,270.0
2019-10-18,WOOD,Integra Indocabinet Tbk.,800.0
2019-10-18,WSBP,Waskita Beton Precast Tbk.,330.0
2019-10-18,WSKT,Waskita Karya (Persero) Tbk.,1580.0
2019-10-18,WTON,Wijaya Karya Beton Tbk.,470.0
2019-10-18,XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,1015.0
2019-10-18,XCID,DIRE Ciptadana Properti Ritel Indonesia,77.0
2019-10-18,XCIS,DIRE Ciptadana Properti Perhotelan Padja,106.0
2019-10-18,XIIF,Reksa Dana Premier ETF Indonesia Financi,641.0
2019-10-18,XISI,Premier ETF SMinfra18,351.0
2019-10-18,XISR,Premier ETF SRI-KEHATI,395.0
2019-10-18,XPMI,ETF Phillip MSCI Indonesia Equity Index,950.0
2019-10-18,XPTD,Reksa Dana Indeks Panin ETF IDX30 Dinami,505.0
2019-10-18,XSSI,Reksa Dana Syariah Indeks Simas ETF JII,96.0
2019-10-18,YELO,Yelooo Integra Datanet Tbk.,105.0
2019-10-18,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,29.0
2019-10-18,YPAS,Yanaprima Hastapersada Tbk,498.0
2019-10-18,ZINC,Kapuas Prima Coal Tbk.,428.0
2019-10-18,ZONE,Mega Perintis Tbk.,450.0
