STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2020-01-24,PKPK,Perdana Karya Perkasa Tbk,57.0
2020-01-24,PMJS,Putra Mandiri Jembar Tbk.,141.0
2020-01-24,PNBN,Bank Pan Indonesia Tbk,1185.0
2020-01-24,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2020-01-24,PNIN,Paninvest Tbk.,1035.0
2020-01-24,PNLF,Panin Financial Tbk.,270.0
2020-01-24,POLA,Pool Advista Finance Tbk.,170.0
2020-01-24,POLI,Pollux Investasi Internasional Tbk.,1400.0
2020-01-24,POLL,Pollux Properti Indonesia Tbk.,10525.0
2020-01-24,POLU,Golden Flower Tbk.,2140.0
2020-01-24,POLY,Asia Pacific Fibers Tbk,53.0
2020-01-24,POSA,Bliss Properti Indonesia Tbk.,50.0
2020-01-24,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,6.0
2020-01-24,POWR,Cikarang Listrindo Tbk.,935.0
2020-01-24,PPRE,PP Presisi Tbk.,216.0
2020-01-24,PPRO,PP Properti Tbk.,59.0
2020-01-24,PRDA,Prodia Widyahusada Tbk.,3680.0
2020-01-24,PRIM,Royal Prima Tbk.,318.0
2020-01-24,PRIM-W,Waran Seri I Royal Prima Tbk.,32.0
2020-01-24,PSAB,J Resources Asia Pasifik Tbk.,264.0
2020-01-24,PSDN,Prasidha Aneka Niaga Tbk,170.0
2020-01-24,PSGO,Palma Serasih Tbk.,163.0
2020-01-24,PSSI,Pelita Samudera Shipping Tbk.,174.0
2020-01-24,PTBA,Bukit Asam Tbk.,2410.0
2020-01-24,PTIS,Indo Straits Tbk.,100.0
2020-01-24,PTPP,PP (Persero) Tbk.,1500.0
2020-01-24,PTRO,Petrosea Tbk.,1575.0
2020-01-24,PTSN,Sat Nusapersada Tbk,252.0
2020-01-24,PURE,Trinitan Metals and Minerals Tbk.,228.0
2020-01-24,PURE-W,Waran Seri I Trinitan Metals and Mineral,68.0
2020-01-24,PWON,Pakuwon Jati Tbk.,575.0
2020-01-24,PZZA,Sarimelati Kencana Tbk.,1075.0
2020-01-24,RAJA,Rukun Raharja Tbk.,151.0
2020-01-24,RALS,Ramayana Lestari Sentosa Tbk.,1165.0
2020-01-24,RANC,Supra Boga Lestari Tbk.,318.0
2020-01-24,RBMS,Ristia Bintang Mahkotasejati Tbk.,74.0
2020-01-24,RDTX,Roda Vivatex Tbk,5500.0
2020-01-24,REAL,Repower Asia Indonesia Tbk.,418.0
2020-01-24,REAL-W,Waran Seri I Repower Asia Indonesia Tbk.,28.0
2020-01-24,RELI,Reliance Sekuritas Indonesia Tbk.,130.0
2020-01-24,RIGS,Rig Tenders Indonesia Tbk.,206.0
2020-01-24,RIMO,Rimo International Lestari Tbk,50.0
2020-01-24,RISE,Jaya Sukses Makmur Sentosa Tbk.,525.0
2020-01-24,RMBA,Bentoel Internasional Investama Tbk.,328.0
2020-01-24,RODA,Pikko Land Development Tbk.,55.0
2020-01-24,ROTI,Nippon Indosari Corpindo Tbk.,1295.0
2020-01-24,SAFE,Steady Safe Tbk,206.0
2020-01-24,SAME,Sarana Meditama Metropolitan Tbk.,216.0
2020-01-24,SATU,Kota Satu Properti Tbk.,70.0
2020-01-24,SCCO,Supreme Cable Manufacturing & Commerce T,9100.0
2020-01-24,SCMA,Surya Citra Media Tbk.,1535.0
2020-01-24,SDMU,Sidomulyo Selaras Tbk.,50.0
2020-01-24,SDPC,Millennium Pharmacon International Tbk.,113.0
2020-01-24,SFAN,Surya Fajar Capital Tbk.,990.0
2020-01-24,SGRO,Sampoerna Agro Tbk.,2480.0
2020-01-24,SHIP,Sillo Maritime Perdana Tbk.,755.0
2020-01-24,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1225.0
2020-01-24,SILO,Siloam International Hospitals Tbk.,6700.0
2020-01-24,SIMA,Siwani Makmur Tbk,50.0
2020-01-24,SIMP,Salim Ivomas Pratama Tbk.,396.0
2020-01-24,SINI,Singaraja Putra Tbk.,1685.0
2020-01-24,SINI-W,Waran Seri I Singaraja Putra Tbk.,630.0
2020-01-24,SKRN,Superkrane Mitra Utama Tbk.,540.0
2020-01-24,SKYB,Northcliff Citranusa Indonesia Tbk.,59.0
2020-01-24,SLIS,Gaya Abadi Sempurna Tbk.,4860.0
2020-01-24,SMAR,Smart Tbk.,3930.0
2020-01-24,SMBR,Semen Baturaja (Persero) Tbk.,380.0
2020-01-24,SMCB,Solusi Bangun Indonesia Tbk.,1000.0
2020-01-24,SMDM,Suryamas Dutamakmur Tbk.,112.0
2020-01-24,SMDR,Samudera Indonesia  Tbk.,236.0
2020-01-24,SMGR,Semen Indonesia (Persero) Tbk.,12800.0
2020-01-24,SMKL,Satyamitra Kemas Lestari Tbk.,224.0
2020-01-24,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,22.0
2020-01-24,SMMT,Golden Eagle Energy Tbk.,110.0
2020-01-24,SMRA,Summarecon Agung Tbk.,945.0
2020-01-24,SMSM,Selamat Sempurna Tbk.,1430.0
2020-01-24,SOCI,Soechi Lines Tbk.,164.0
2020-01-24,SONA,Sona Topas Tourism Industry Tbk.,5275.0
2020-01-24,SOSS-W,Waran Seri I Shield On Service Tbk.,110.0
2020-01-24,SOTS,Satria Mega Kencana Tbk.,228.0
2020-01-24,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,42.0
2020-01-24,SPMA,Suparma Tbk.,300.0
2020-01-24,SPTO,Surya Pertiwi Tbk.,855.0
2020-01-24,SQMI,Wilton Makmur Indonesia Tbk.,288.0
2020-01-24,SRAJ,Sejahteraraya Anugrahjaya Tbk.,262.0
2020-01-24,SRIL,Sri Rejeki Isman Tbk.,250.0
2020-01-24,SRSN,Indo Acidatama Tbk,56.0
2020-01-24,SRTG,Saratoga Investama Sedaya Tbk.,3710.0
2020-01-24,SSIA,Surya Semesta Internusa Tbk.,685.0
2020-01-24,SSMS,Sawit Sumbermas Sarana Tbk.,815.0
2020-01-24,STAR,Buana Artha Anugerah Tbk.,160.0
2020-01-24,STTP,Siantar Top Tbk.,4500.0
2020-01-24,SULI,SLJ Global Tbk.,50.0
2020-01-24,SURE,Super Energy Tbk.,2920.0
2020-01-24,SWAT,Sriwahana Adityakarta Tbk.,92.0
2020-01-24,TAMU,Pelayaran Tamarin Samudra Tbk.,310.0
2020-01-24,TBIG,Tower Bersama Infrastructure Tbk.,1200.0
2020-01-24,TBLA,Tunas Baru Lampung Tbk.,910.0
2020-01-24,TBMS,Tembaga Mulia Semanan Tbk.,850.0
2020-01-24,TCPI,Transcoal Pacific Tbk.,6850.0
2020-01-24,TDPM,Tridomain Performance Materials Tbk.,228.0
2020-01-24,TEBE,Dana Brata Luhur Tbk.,1815.0
2020-01-24,TELE,Tiphone Mobile Indonesia Tbk.,256.0
2020-01-24,TFAS,Telefast Indonesia Tbk.,167.0
2020-01-24,TFCO,Tifico Fiber Indonesia Tbk.,700.0
2020-01-24,TGRA,Terregra Asia Energy Tbk.,115.0
2020-01-24,TIFA,Tifa Finance Tbk.,214.0
2020-01-24,TINS,Timah Tbk.,775.0
2020-01-24,TIRA,Tira Austenite Tbk,300.0
2020-01-24,TIRT,Tirta Mahakam Resources Tbk,53.0
2020-01-24,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,10675.0
2020-01-24,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,3880.0
2020-01-24,TMAS,Temas Tbk.,100.0
2020-01-24,TOBA,Toba Bara Sejahtra Tbk.,350.0
2020-01-24,TOPS,Totalindo Eka Persada Tbk.,204.0
2020-01-24,TOTL,Total Bangun Persada Tbk.,416.0
2020-01-24,TOTO,Surya Toto Indonesia Tbk.,262.0
2020-01-24,TOWR,Sarana Menara Nusantara Tbk.,830.0
2020-01-24,TPIA,Chandra Asri Petrochemical Tbk.,9800.0
2020-01-24,TPMA,Trans Power Marine Tbk.,286.0
2020-01-24,TRIM,Trimegah Sekuritas Indonesia Tbk.,147.0
2020-01-24,TRIN,Perintis Triniti Properti Tbk.,284.0
2020-01-24,TRIN-W,Waran Seri I Perintis Triniti Properti T,106.0
2020-01-24,TRIS,Trisula International Tbk.,270.0
2020-01-24,TRUK,Guna Timur Raya Tbk.,99.0
2020-01-24,TRUS,Trust Finance Indonesia Tbk,330.0
2020-01-24,TSPC,Tempo Scan Pacific Tbk.,1340.0
2020-01-24,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3440.0
2020-01-24,TURI,Tunas Ridean Tbk.,910.0
2020-01-24,UCID,Uni-Charm Indonesia Tbk.,1900.0
2020-01-24,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1550.0
2020-01-24,UNIC,Unggul Indah Cahaya Tbk.,3750.0
2020-01-24,UNSP,Bakrie Sumatera Plantations Tbk.,99.0
2020-01-24,UNTR,United Tractors Tbk.,20500.0
2020-01-24,UNVR,Unilever Indonesia Tbk.,8325.0
2020-01-24,URBN,Urban Jakarta Propertindo Tbk.,1880.0
2020-01-24,URBN-W,Waran Seri I Urban Jakarta Propertindo T,42.0
2020-01-24,VICO,Victoria Investama Tbk.,113.0
2020-01-24,VINS,Victoria Insurance Tbk.,120.0
2020-01-24,VINS-W,Waran Seri I Victoria Insurance Tbk.,12.0
2020-01-24,VIVA,Visi Media Asia Tbk.,50.0
2020-01-24,VOKS,Voksel Electric Tbk.,270.0
2020-01-24,WAPO,Wahana Pronatural Tbk.,86.0
2020-01-24,WEGE,Wijaya Karya Bangunan Gedung Tbk.,298.0
2020-01-24,WEHA,WEHA Transportasi Indonesia Tbk.,151.0
2020-01-24,WICO,Wicaksana Overseas International Tbk.,515.0
2020-01-24,WIIM,Wismilak Inti Makmur Tbk.,142.0
2020-01-24,WIKA,Wijaya Karya (Persero) Tbk.,1960.0
2020-01-24,WINS,Wintermar Offshore Marine Tbk.,117.0
2020-01-24,WOMF,Wahana Ottomitra Multiartha Tbk.,270.0
2020-01-24,WOOD,Integra Indocabinet Tbk.,505.0
2020-01-24,WOWS,Ginting Jaya Energi Tbk.,160.0
2020-01-24,WSBP,Waskita Beton Precast Tbk.,290.0
2020-01-24,WSKT,Waskita Karya (Persero) Tbk.,1305.0
2020-01-24,WTON,Wijaya Karya Beton Tbk.,422.0
2020-01-24,XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,1037.0
2020-01-24,XBNI,Reksa Dana Indeks BNI-AM Nusantara ETF M,1125.0
2020-01-24,XCID,DIRE Ciptadana Properti Ritel Indonesia,77.0
2020-01-24,XCIS,DIRE Ciptadana Properti Perhotelan Padja,105.0
2020-01-24,XIIF,Reksa Dana Premier ETF Indonesia Financi,627.0
2020-01-24,XIIT,Reksa Dana Premier ETF IDX30,572.0
2020-01-24,XIJI,Reksa Dana Syariah Premier ETF JII,697.0
2020-01-24,XIPI,Reksa Dana Indeks Premier ETF PEFINDO i-,182.0
2020-01-24,XISR,Premier ETF SRI-KEHATI,415.0
2020-01-24,XPDV,Reksa Dana Pinnacle Core High Dividend E,485.0
2020-01-24,XPES,Reksa Dana Syariah KIK Pinnacle Enhanced,424.0
2020-01-24,XPLC,Reksa Dana Pinnacle Indonesia Large-Cap,501.0
2020-01-24,XPLQ,Reksa Dana Pinnacle Enhanced Liquid ETF,508.0
2020-01-24,XPMI,ETF Phillip MSCI Indonesia Equity Index,1000.0
2020-01-24,XSBC,Reksa Dana Indeks Simas ETF IDX30,115.0
2020-01-24,YELO,Yelooo Integra Datanet Tbk.,73.0
2020-01-24,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,23.0
2020-01-24,YULE,Yulie Sekuritas Indonesia Tbk.,220.0
2020-01-24,ZBRA,Zebra Nusantara Tbk,76.0
2020-01-24,ZINC,Kapuas Prima Coal Tbk.,386.0
2020-01-24,ZONE,Mega Perintis Tbk.,498.0
