STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2019-10-22,OMRE,Indonesia Prima Property Tbk,1575.0
2019-10-22,OPMS,Optima Prima Metal Sinergi Tbk.,226.0
2019-10-22,PALM,Provident Agro Tbk.,238.0
2019-10-22,PAMG,Bima Sakti Pertiwi Tbk.,129.0
2019-10-22,PANI,Pratama Abadi Nusa Industri Tbk.,99.0
2019-10-22,PANR,Panorama Sentrawisata Tbk.,370.0
2019-10-22,PANS,Panin Sekuritas Tbk.,1540.0
2019-10-22,PBID,Panca Budi Idaman Tbk.,1000.0
2019-10-22,PBRX,Pan Brothers Tbk.,745.0
2019-10-22,PBSA,Paramita Bangun Sarana Tbk.,308.0
2019-10-22,PCAR,Prima Cakrawala Abadi Tbk.,2150.0
2019-10-22,PDES,Destinasi Tirta Nusantara Tbk,1000.0
2019-10-22,PEHA,Phapros Tbk.,1290.0
2019-10-22,PGAS,Perusahaan Gas Negara Tbk.,2220.0
2019-10-22,PGLI,Pembangunan Graha Lestari Indah Tbk.,157.0
2019-10-22,PICO,Pelangi Indah Canindo Tbk,3780.0
2019-10-22,PJAA,Pembangunan Jaya Ancol Tbk.,1030.0
2019-10-22,PKPK,Perdana Karya Perkasa Tbk,80.0
2019-10-22,PLIN,Plaza Indonesia Realty Tbk.,3050.0
2019-10-22,PNBN,Bank Pan Indonesia Tbk,1275.0
2019-10-22,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2019-10-22,PNIN,Paninvest Tbk.,1160.0
2019-10-22,PNLF,Panin Financial Tbk.,290.0
2019-10-22,POLA,Pool Advista Finance Tbk.,985.0
2019-10-22,POLI,Pollux Investasi Internasional Tbk.,1490.0
2019-10-22,POLL,Pollux Properti Indonesia Tbk.,7450.0
2019-10-22,POLU,Golden Flower Tbk.,2440.0
2019-10-22,POLY,Asia Pacific Fibers Tbk,65.0
2019-10-22,POOL,Pool Advista Indonesia Tbk.,1790.0
2019-10-22,POSA,Bliss Properti Indonesia Tbk.,104.0
2019-10-22,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,8.0
2019-10-22,POWR,Cikarang Listrindo Tbk.,1075.0
2019-10-22,PPRE,PP Presisi Tbk.,322.0
2019-10-22,PPRO,PP Properti Tbk.,104.0
2019-10-22,PRAS,Prima Alloy Steel Universal Tbk.,153.0
2019-10-22,PRDA,Prodia Widyahusada Tbk.,4600.0
2019-10-22,PRIM,Royal Prima Tbk.,320.0
2019-10-22,PRIM-W,Waran Seri I Royal Prima Tbk.,38.0
2019-10-22,PSAB,J Resources Asia Pasifik Tbk.,306.0
2019-10-22,PSDN,Prasidha Aneka Niaga Tbk,170.0
2019-10-22,PSKT,Red Planet Indonesia Tbk.,50.0
2019-10-22,PSSI,Pelita Samudera Shipping Tbk.,180.0
2019-10-22,PTBA,Bukit Asam Tbk.,2370.0
2019-10-22,PTIS,Indo Straits Tbk.,258.0
2019-10-22,PTPP,PP (Persero) Tbk.,1725.0
2019-10-22,PTRO,Petrosea Tbk.,1360.0
2019-10-22,PTSN,Sat Nusapersada Tbk,414.0
2019-10-22,PUDP,Pudjiadi Prestige Tbk.,342.0
2019-10-22,PURE,Trinitan Metals and Minerals Tbk.,680.0
2019-10-22,PURE-W,Waran Seri I Trinitan Metals and Mineral,191.0
2019-10-22,PWON,Pakuwon Jati Tbk.,615.0
2019-10-22,PZZA,Sarimelati Kencana Tbk.,1070.0
2019-10-22,R-LQ45X,Premier ETF LQ-45 (R-LQ45X),1019.0
2019-10-22,RAJA,Rukun Raharja Tbk.,250.0
2019-10-22,RALS,Ramayana Lestari Sentosa Tbk.,1265.0
2019-10-22,RANC,Supra Boga Lestari Tbk.,358.0
2019-10-22,RBMS,Ristia Bintang Mahkotasejati Tbk.,83.0
2019-10-22,RDTX,Roda Vivatex Tbk,6100.0
2019-10-22,RICY,Ricky Putra Globalindo Tbk,150.0
2019-10-22,RIGS,Rig Tenders Indonesia Tbk.,260.0
2019-10-22,RIMO,Rimo International Lestari Tbk,124.0
2019-10-22,RISE,Jaya Sukses Makmur Sentosa Tbk.,650.0
2019-10-22,RMBA,Bentoel Internasional Investama Tbk.,356.0
2019-10-22,RODA,Pikko Land Development Tbk.,214.0
2019-10-22,ROTI,Nippon Indosari Corpindo Tbk.,1280.0
2019-10-22,RUIS,Radiant Utama Interinsco Tbk.,234.0
2019-10-22,SAFE,Steady Safe Tbk,202.0
2019-10-22,SAME,Sarana Meditama Metropolitan Tbk.,452.0
2019-10-22,SATU,Kota Satu Properti Tbk.,109.0
2019-10-22,SCCO,Supreme Cable Manufacturing & Commerce T,9100.0
2019-10-22,SCMA,Surya Citra Media Tbk.,1340.0
2019-10-22,SDMU,Sidomulyo Selaras Tbk.,50.0
2019-10-22,SDPC,Millennium Pharmacon International Tbk.,104.0
2019-10-22,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,820.0
2019-10-22,SFAN,Surya Fajar Capital Tbk.,1050.0
2019-10-22,SGRO,Sampoerna Agro Tbk.,2160.0
2019-10-22,SHIP,Sillo Maritime Perdana Tbk.,825.0
2019-10-22,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1110.0
2019-10-22,SILO,Siloam International Hospitals Tbk.,7450.0
2019-10-22,SIMA,Siwani Makmur Tbk,65.0
2019-10-22,SIMP,Salim Ivomas Pratama Tbk.,342.0
2019-10-22,SIPD,Sierad Produce Tbk.,1070.0
2019-10-22,SKBM,Sekar Bumi Tbk.,400.0
2019-10-22,SKRN,Superkrane Mitra Utama Tbk.,535.0
2019-10-22,SKYB,Northcliff Citranusa Indonesia Tbk.,72.0
2019-10-22,SMBR,Semen Baturaja (Persero) Tbk.,635.0
2019-10-22,SMCB,Solusi Bangun Indonesia Tbk.,1325.0
2019-10-22,SMDR,Samudera Indonesia  Tbk.,274.0
2019-10-22,SMGR,Semen Indonesia (Persero) Tbk.,12500.0
2019-10-22,SMKL,Satyamitra Kemas Lestari Tbk.,232.0
2019-10-22,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,32.0
2019-10-22,SMMT,Golden Eagle Energy Tbk.,120.0
2019-10-22,SMRA,Summarecon Agung Tbk.,1200.0
2019-10-22,SMRU,SMR Utama Tbk.,50.0
2019-10-22,SMSM,Selamat Sempurna Tbk.,1495.0
2019-10-22,SOCI,Soechi Lines Tbk.,191.0
2019-10-22,SONA,Sona Topas Tourism Industry Tbk.,4890.0
2019-10-22,SOSS,Shield On Service Tbk.,360.0
2019-10-22,SOSS-W,Waran Seri I Shield On Service Tbk.,52.0
2019-10-22,SOTS,Satria Mega Kencana Tbk.,260.0
2019-10-22,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,90.0
2019-10-22,SPMA,Suparma Tbk.,340.0
2019-10-22,SPTO,Surya Pertiwi Tbk.,980.0
2019-10-22,SRAJ,Sejahteraraya Anugrahjaya Tbk.,268.0
2019-10-22,SRIL,Sri Rejeki Isman Tbk.,300.0
2019-10-22,SRSN,Indo Acidatama Tbk,72.0
2019-10-22,SRTG,Saratoga Investama Sedaya Tbk.,3610.0
2019-10-22,SSIA,Surya Semesta Internusa Tbk.,795.0
2019-10-22,SSMS,Sawit Sumbermas Sarana Tbk.,875.0
2019-10-22,STAR,Buana Artha Anugerah Tbk.,99.0
2019-10-22,SULI,SLJ Global Tbk.,50.0
2019-10-22,SURE,Super Energy Tbk.,3040.0
2019-10-22,SWAT,Sriwahana Adityakarta Tbk.,107.0
2019-10-22,TAMU,Pelayaran Tamarin Samudra Tbk.,510.0
2019-10-22,TARA,Sitara Propertindo Tbk.,750.0
2019-10-22,TAXI,Express Transindo Utama Tbk.,50.0
2019-10-22,TBIG,Tower Bersama Infrastructure Tbk.,6600.0
2019-10-22,TBLA,Tunas Baru Lampung Tbk.,945.0
2019-10-22,TCID,Mandom Indonesia Tbk.,11900.0
2019-10-22,TCPI,Transcoal Pacific Tbk.,6125.0
2019-10-22,TDPM,Tridomain Performance Materials Tbk.,306.0
2019-10-22,TELE,Tiphone Mobile Indonesia Tbk.,338.0
2019-10-22,TFAS,Telefast Indonesia Tbk.,208.0
2019-10-22,TFCO,Tifico Fiber Indonesia Tbk.,450.0
2019-10-22,TGKA,Tigaraksa Satria Tbk.,4720.0
2019-10-22,TGRA,Terregra Asia Energy Tbk.,900.0
2019-10-22,TIFA,Tifa Finance Tbk.,175.0
2019-10-22,TINS,Timah Tbk.,915.0
2019-10-22,TIRA,Tira Austenite Tbk,252.0
2019-10-22,TIRT,Tirta Mahakam Resources Tbk,68.0
2019-10-22,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,10600.0
2019-10-22,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,4200.0
2019-10-22,TMAS,Temas Tbk.,122.0
2019-10-22,TMPO,Tempo Intimedia Tbk.,166.0
2019-10-22,TNCA,Trimuda Nuansa Citra Tbk.,322.0
2019-10-22,TOBA,Toba Bara Sejahtra Tbk.,276.0
2019-10-22,TOPS,Totalindo Eka Persada Tbk.,585.0
2019-10-22,TOTL,Total Bangun Persada Tbk.,444.0
2019-10-22,TOTO,Surya Toto Indonesia Tbk.,310.0
2019-10-22,TOWR,Sarana Menara Nusantara Tbk.,660.0
2019-10-22,TPIA,Chandra Asri Petrochemical Tbk.,9450.0
2019-10-22,TRAM,Trada Alam Minera Tbk.,113.0
2019-10-22,TRAM-W,Waran Seri II Trada Alam Minera Tbk.,47.0
2019-10-22,TRIM,Trimegah Sekuritas Indonesia Tbk.,153.0
2019-10-22,TRIS,Trisula International Tbk.,268.0
2019-10-22,TRUK,Guna Timur Raya Tbk.,115.0
2019-10-22,TRUS,Trust Finance Indonesia Tbk,354.0
2019-10-22,TSPC,Tempo Scan Pacific Tbk.,1490.0
2019-10-22,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3450.0
2019-10-22,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1505.0
2019-10-22,UNIC,Unggul Indah Cahaya Tbk.,3940.0
2019-10-22,UNIT,Nusantara Inti Corpora Tbk,182.0
2019-10-22,UNSP,Bakrie Sumatera Plantations Tbk.,97.0
2019-10-22,UNTR,United Tractors Tbk.,20825.0
2019-10-22,UNVR,Unilever Indonesia Tbk.,43425.0
2019-10-22,URBN,Urban Jakarta Propertindo Tbk.,2130.0
2019-10-22,URBN-W,Waran Seri I Urban Jakarta Propertindo T,59.0
2019-10-22,VICO,Victoria Investama Tbk.,110.0
2019-10-22,VINS,Victoria Insurance Tbk.,124.0
2019-10-22,VINS-W,Waran Seri I Victoria Insurance Tbk.,17.0
2019-10-22,VIVA,Visi Media Asia Tbk.,96.0
2019-10-22,VOKS,Voksel Electric Tbk.,328.0
2019-10-22,WAPO,Wahana Pronatural Tbk.,93.0
2019-10-22,WEGE,Wijaya Karya Bangunan Gedung Tbk.,332.0
2019-10-22,WEHA,WEHA Transportasi Indonesia Tbk.,149.0
2019-10-22,WICO,Wicaksana Overseas International Tbk.,520.0
2019-10-22,WIIM,Wismilak Inti Makmur Tbk.,186.0
2019-10-22,WIKA,Wijaya Karya (Persero) Tbk.,2000.0
2019-10-22,WINS,Wintermar Offshore Marine Tbk.,131.0
2019-10-22,WOMF,Wahana Ottomitra Multiartha Tbk.,262.0
2019-10-22,WOOD,Integra Indocabinet Tbk.,790.0
2019-10-22,WSBP,Waskita Beton Precast Tbk.,344.0
2019-10-22,WSKT,Waskita Karya (Persero) Tbk.,1635.0
2019-10-22,WTON,Wijaya Karya Beton Tbk.,478.0
2019-10-22,XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,1020.0
2019-10-22,XCID,DIRE Ciptadana Properti Ritel Indonesia,76.0
2019-10-22,XCIS,DIRE Ciptadana Properti Perhotelan Padja,105.0
2019-10-22,XIIF,Reksa Dana Premier ETF Indonesia Financi,650.0
2019-10-22,XIIT,Reksa Dana Premier ETF IDX30,545.0
2019-10-22,XPMI,ETF Phillip MSCI Indonesia Equity Index,952.0
2019-10-22,XSSI,Reksa Dana Syariah Indeks Simas ETF JII,99.0
2019-10-22,YELO,Yelooo Integra Datanet Tbk.,102.0
2019-10-22,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,23.0
2019-10-22,YPAS,Yanaprima Hastapersada Tbk,424.0
2019-10-22,YULE,Yulie Sekuritas Indonesia Tbk.,140.0
2019-10-22,ZINC,Kapuas Prima Coal Tbk.,426.0
2019-10-22,ZONE,Mega Perintis Tbk.,454.0
