STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2020-02-07,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,5.0
2020-02-07,POWR,Cikarang Listrindo Tbk.,835.0
2020-02-07,PPRE,PP Presisi Tbk.,228.0
2020-02-07,PPRO,PP Properti Tbk.,55.0
2020-02-07,PRDA,Prodia Widyahusada Tbk.,3600.0
2020-02-07,PRIM,Royal Prima Tbk.,306.0
2020-02-07,PRIM-W,Waran Seri I Royal Prima Tbk.,28.0
2020-02-07,PSAB,J Resources Asia Pasifik Tbk.,224.0
2020-02-07,PSDN,Prasidha Aneka Niaga Tbk,153.0
2020-02-07,PSGO,Palma Serasih Tbk.,136.0
2020-02-07,PSKT,Red Planet Indonesia Tbk.,50.0
2020-02-07,PSSI,Pelita Samudera Shipping Tbk.,165.0
2020-02-07,PTBA,Bukit Asam Tbk.,2270.0
2020-02-07,PTIS,Indo Straits Tbk.,79.0
2020-02-07,PTPP,PP (Persero) Tbk.,1450.0
2020-02-07,PTPW,Pratama Widya Tbk.,975.0
2020-02-07,PTRO,Petrosea Tbk.,1500.0
2020-02-07,PTSN,Sat Nusapersada Tbk,230.0
2020-02-07,PURA,Putra Rajawali Kencana Tbk.,189.0
2020-02-07,PURA-W,Waran Seri I Putra Rajawali Kencana Tbk.,41.0
2020-02-07,PURE,Trinitan Metals and Minerals Tbk.,167.0
2020-02-07,PURE-W,Waran Seri I Trinitan Metals and Mineral,36.0
2020-02-07,PWON,Pakuwon Jati Tbk.,530.0
2020-02-07,PYFA,Pyridam Farma Tbk,198.0
2020-02-07,PZZA,Sarimelati Kencana Tbk.,1000.0
2020-02-07,R-LQ45X,Premier ETF LQ-45 (R-LQ45X),1010.0
2020-02-07,RAJA,Rukun Raharja Tbk.,126.0
2020-02-07,RALS,Ramayana Lestari Sentosa Tbk.,1090.0
2020-02-07,RANC,Supra Boga Lestari Tbk.,300.0
2020-02-07,RBMS,Ristia Bintang Mahkotasejati Tbk.,75.0
2020-02-07,REAL,Repower Asia Indonesia Tbk.,160.0
2020-02-07,REAL-W,Waran Seri I Repower Asia Indonesia Tbk.,17.0
2020-02-07,RIGS,Rig Tenders Indonesia Tbk.,318.0
2020-02-07,RISE,Jaya Sukses Makmur Sentosa Tbk.,478.0
2020-02-07,RMBA,Bentoel Internasional Investama Tbk.,316.0
2020-02-07,RODA,Pikko Land Development Tbk.,54.0
2020-02-07,ROTI,Nippon Indosari Corpindo Tbk.,1290.0
2020-02-07,SAFE,Steady Safe Tbk,182.0
2020-02-07,SAME,Sarana Meditama Metropolitan Tbk.,220.0
2020-02-07,SATU,Kota Satu Properti Tbk.,50.0
2020-02-07,SCCO,Supreme Cable Manufacturing & Commerce T,9200.0
2020-02-07,SCMA,Surya Citra Media Tbk.,1380.0
2020-02-07,SDPC,Millennium Pharmacon International Tbk.,104.0
2020-02-07,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,800.0
2020-02-07,SFAN,Surya Fajar Capital Tbk.,945.0
2020-02-07,SFAN-W,Waran Seri I Surya Fajar Capital Tbk.,505.0
2020-02-07,SHIP,Sillo Maritime Perdana Tbk.,745.0
2020-02-07,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1200.0
2020-02-07,SILO,Siloam International Hospitals Tbk.,6575.0
2020-02-07,SIMA,Siwani Makmur Tbk,50.0
2020-02-07,SIMP,Salim Ivomas Pratama Tbk.,384.0
2020-02-07,SINI-W,Waran Seri I Singaraja Putra Tbk.,454.0
2020-02-07,SIPD,Sierad Produce Tbk.,915.0
2020-02-07,SKBM,Sekar Bumi Tbk.,414.0
2020-02-07,SKRN,Superkrane Mitra Utama Tbk.,500.0
2020-02-07,SKYB,Northcliff Citranusa Indonesia Tbk.,50.0
2020-02-07,SLIS,Gaya Abadi Sempurna Tbk.,4800.0
2020-02-07,SMAR,Smart Tbk.,3830.0
2020-02-07,SMBR,Semen Baturaja (Persero) Tbk.,350.0
2020-02-07,SMCB,Solusi Bangun Indonesia Tbk.,995.0
2020-02-07,SMDM,Suryamas Dutamakmur Tbk.,105.0
2020-02-07,SMDR,Samudera Indonesia  Tbk.,206.0
2020-02-07,SMGR,Semen Indonesia (Persero) Tbk.,12325.0
2020-02-07,SMKL,Satyamitra Kemas Lestari Tbk.,210.0
2020-02-07,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,22.0
2020-02-07,SMMT,Golden Eagle Energy Tbk.,108.0
2020-02-07,SMRA,Summarecon Agung Tbk.,890.0
2020-02-07,SMSM,Selamat Sempurna Tbk.,1445.0
2020-02-07,SOCI,Soechi Lines Tbk.,142.0
2020-02-07,SOSS,Shield On Service Tbk.,348.0
2020-02-07,SOSS-W,Waran Seri I Shield On Service Tbk.,70.0
2020-02-07,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,53.0
2020-02-07,SPMA,Suparma Tbk.,308.0
2020-02-07,SPTO,Surya Pertiwi Tbk.,845.0
2020-02-07,SQMI,Wilton Makmur Indonesia Tbk.,236.0
2020-02-07,SRAJ,Sejahteraraya Anugrahjaya Tbk.,262.0
2020-02-07,SRIL,Sri Rejeki Isman Tbk.,222.0
2020-02-07,SRSN,Indo Acidatama Tbk,58.0
2020-02-07,SRTG,Saratoga Investama Sedaya Tbk.,3580.0
2020-02-07,SSIA,Surya Semesta Internusa Tbk.,690.0
2020-02-07,SSMS,Sawit Sumbermas Sarana Tbk.,800.0
2020-02-07,STAR,Buana Artha Anugerah Tbk.,151.0
2020-02-07,STTP,Siantar Top Tbk.,3700.0
2020-02-07,SULI,SLJ Global Tbk.,50.0
2020-02-07,SWAT,Sriwahana Adityakarta Tbk.,90.0
2020-02-07,TALF,Tunas Alfin Tbk.,250.0
2020-02-07,TAMU,Pelayaran Tamarin Samudra Tbk.,216.0
2020-02-07,TBIG,Tower Bersama Infrastructure Tbk.,1200.0
2020-02-07,TBLA,Tunas Baru Lampung Tbk.,845.0
2020-02-07,TCPI,Transcoal Pacific Tbk.,6400.0
2020-02-07,TDPM,Tridomain Performance Materials Tbk.,204.0
2020-02-07,TEBE,Dana Brata Luhur Tbk.,1800.0
2020-02-07,TELE,Tiphone Mobile Indonesia Tbk.,212.0
2020-02-07,TFAS,Telefast Indonesia Tbk.,126.0
2020-02-07,TFCO,Tifico Fiber Indonesia Tbk.,352.0
2020-02-07,TGRA,Terregra Asia Energy Tbk.,105.0
2020-02-07,TINS,Timah Tbk.,740.0
2020-02-07,TIRA,Tira Austenite Tbk,258.0
2020-02-07,TIRT,Tirta Mahakam Resources Tbk,50.0
2020-02-07,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,8750.0
2020-02-07,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,3780.0
2020-02-07,TMAS,Temas Tbk.,93.0
2020-02-07,TNCA,Trimuda Nuansa Citra Tbk.,266.0
2020-02-07,TOBA,Toba Bara Sejahtra Tbk.,350.0
2020-02-07,TOPS,Totalindo Eka Persada Tbk.,163.0
2020-02-07,TOTL,Total Bangun Persada Tbk.,412.0
2020-02-07,TOTO,Surya Toto Indonesia Tbk.,264.0
2020-02-07,TOWR,Sarana Menara Nusantara Tbk.,850.0
2020-02-07,TPIA,Chandra Asri Petrochemical Tbk.,8725.0
2020-02-07,TRIM,Trimegah Sekuritas Indonesia Tbk.,138.0
2020-02-07,TRIN,Perintis Triniti Properti Tbk.,250.0
2020-02-07,TRIN-W,Waran Seri I Perintis Triniti Properti T,71.0
2020-02-07,TRIS,Trisula International Tbk.,300.0
2020-02-07,TRUK,Guna Timur Raya Tbk.,87.0
2020-02-07,TRUS,Trust Finance Indonesia Tbk,350.0
2020-02-07,TSPC,Tempo Scan Pacific Tbk.,1375.0
2020-02-07,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3470.0
2020-02-07,TURI,Tunas Ridean Tbk.,1010.0
2020-02-07,UCID,Uni-Charm Indonesia Tbk.,1820.0
2020-02-07,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1610.0
2020-02-07,UNIC,Unggul Indah Cahaya Tbk.,3450.0
2020-02-07,UNIT,Nusantara Inti Corpora Tbk,164.0
2020-02-07,UNSP,Bakrie Sumatera Plantations Tbk.,94.0
2020-02-07,UNTR,United Tractors Tbk.,18700.0
2020-02-07,UNVR,Unilever Indonesia Tbk.,7950.0
2020-02-07,URBN,Urban Jakarta Propertindo Tbk.,1790.0
2020-02-07,URBN-W,Waran Seri I Urban Jakarta Propertindo T,31.0
2020-02-07,VINS,Victoria Insurance Tbk.,112.0
2020-02-07,VINS-W,Waran Seri I Victoria Insurance Tbk.,12.0
2020-02-07,VIVA,Visi Media Asia Tbk.,50.0
2020-02-07,VOKS,Voksel Electric Tbk.,290.0
2020-02-07,VRNA,Verena Multi Finance Tbk.,130.0
2020-02-07,WAPO,Wahana Pronatural Tbk.,78.0
2020-02-07,WEGE,Wijaya Karya Bangunan Gedung Tbk.,290.0
2020-02-07,WEHA,WEHA Transportasi Indonesia Tbk.,151.0
2020-02-07,WICO,Wicaksana Overseas International Tbk.,492.0
2020-02-07,WIIM,Wismilak Inti Makmur Tbk.,140.0
2020-02-07,WIKA,Wijaya Karya (Persero) Tbk.,2010.0
2020-02-07,WINS,Wintermar Offshore Marine Tbk.,95.0
2020-02-07,WOMF,Wahana Ottomitra Multiartha Tbk.,268.0
2020-02-07,WOOD,Integra Indocabinet Tbk.,492.0
2020-02-07,WOWS,Ginting Jaya Energi Tbk.,103.0
2020-02-07,WSBP,Waskita Beton Precast Tbk.,268.0
2020-02-07,WSKT,Waskita Karya (Persero) Tbk.,1230.0
2020-02-07,WTON,Wijaya Karya Beton Tbk.,404.0
2020-02-07,XCLQ,Reksa Dana Indeks Cipta ETF Index LQ45,97.0
2020-02-07,XIHD,Reksa Dana Indeks Premier ETF IDX High D,482.0
2020-02-07,XIIF,Reksa Dana Premier ETF Indonesia Financi,606.0
2020-02-07,XIIT,Reksa Dana Premier ETF IDX30,552.0
2020-02-07,XIJI,Reksa Dana Syariah Premier ETF JII,646.0
2020-02-07,XISI,Premier ETF SMinfra18,322.0
2020-02-07,XISR,Premier ETF SRI-KEHATI,400.0
2020-02-07,XPMI,ETF Phillip MSCI Indonesia Equity Index,960.0
2020-02-07,XSRI,Reksa Dana Indeks STAR ETF SRI-KEHATI,195.0
2020-02-07,YELO,Yelooo Integra Datanet Tbk.,60.0
2020-02-07,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,19.0
2020-02-07,YPAS,Yanaprima Hastapersada Tbk,530.0
2020-02-07,ZBRA,Zebra Nusantara Tbk,63.0
2020-02-07,ZINC,Kapuas Prima Coal Tbk.,358.0
2020-02-07,ZONE,Mega Perintis Tbk.,488.0
