STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2019-10-23,CSIS,Cahayasakti Investindo Sukses Tbk.,98.0,100.0,97.0,99.0,394100,38530900.0,33.0,0.0,99.0,410600,J,97.0,112600,B,3.85,2.26,1.06,0.0
2019-10-23,CTBN,Citra Tubindo Tbk.,3230.0,0.0,0.0,3230.0,0,0.0,2699.541,0.0,4030.0,100,J,2430.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,CTRA,Ciputra Development Tbk.,1180.0,1220.0,1185.0,1195.0,25726900,30922506000.0,267.554,0.0,1200.0,200800,J,1195.0,1483700,B,3.85,2.26,1.06,1185.0
2019-10-23,CTTH,Citatah Tbk.,89.0,94.0,84.0,84.0,3484300,297313900.0,3.537,0.0,86.0,10000,J,84.0,386500,B,3.85,2.26,1.06,0.0
2019-10-23,DART,Duta Anggada Realty Tbk.,308.0,314.0,302.0,314.0,700,217800.0,58.048,0.0,314.0,440600,J,306.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,DAYA,Duta Intidaya Tbk.,230.0,230.0,230.0,230.0,100,23000.0,128.42,0.0,250.0,100,J,220.0,3300,B,3.85,2.26,1.06,0.0
2019-10-23,DEAL,Dewata Freightinternational Tbk.,1845.0,1880.0,1840.0,1875.0,23526100,43571397500.0,1250.0,0.0,1875.0,75200,J,1870.0,130400,B,3.85,2.26,1.06,0.0
2019-10-23,DEAL-W,Waran Seri I Dewata Freightinternational,1190.0,1190.0,1190.0,1190.0,400,476000.0,119000.0,0.0,0.0,0,J,1210.0,2000,B,3.85,2.26,1.06,0.0
2019-10-23,DEFI,Danasupra Erapacific Tbk,1785.0,1790.0,1785.0,1785.0,800,1428500.0,3582.755,0.0,1790.0,10700,J,1780.0,700,B,3.85,2.26,1.06,0.0
2019-10-23,DEWA,Darma Henwa Tbk,50.0,0.0,0.0,50.0,0,0.0,16.497,0.0,50.0,127409700,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,DFAM,Dafam Property Indonesia Tbk.,1065.0,1070.0,1050.0,1050.0,6184800,6539485500.0,913.044,0.0,1050.0,4000,J,1045.0,62600,B,3.85,2.26,1.06,0.0
2019-10-23,DFAM-W,Waran Seri I Dafam Property Indonesia Tb,805.0,0.0,0.0,805.0,0,0.0,80500.0,0.0,0.0,0,J,805.0,25000,B,3.85,2.26,1.06,0.0
2019-10-23,DGIK,Nusa Konstruksi Enjiniring Tbk.,50.0,50.0,50.0,50.0,2500,125000.0,22.223,0.0,50.0,11996300,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,DIGI,Arkadia Digital Media Tbk.,1700.0,0.0,0.0,1700.0,0,0.0,850.0,0.0,1850.0,10000,J,1695.0,1200,B,3.85,2.26,1.06,0.0
2019-10-23,DILD,Intiland Development Tbk.,352.0,360.0,354.0,358.0,272900,97400000.0,62.385,0.0,358.0,113000,J,356.0,20200,B,3.85,2.26,1.06,0.0
2019-10-23,DIVA,Distribusi Voucher Nusantara Tbk.,3630.0,3630.0,3580.0,3610.0,293200,1056134000.0,122.373,0.0,3610.0,28800,J,3580.0,21400,B,3.85,2.26,1.06,0.0
2019-10-23,DKFT,Central Omega Resources Tbk.,206.0,214.0,204.0,204.0,34469100,7201762000.0,524.018,0.0,206.0,117100,J,204.0,2616900,B,3.85,2.26,1.06,0.0
2019-10-23,DLTA,Delta Djakarta Tbk.,6900.0,6900.0,6650.0,6875.0,4500,30482500.0,41096.3,0.0,6875.0,2600,J,6700.0,2500,B,3.85,2.26,1.06,0.0
