STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2020-01-07,OPMS,Optima Prima Metal Sinergi Tbk.,97.0
2020-01-07,PADI,Minna Padi Investama Sekuritas Tbk.,240.0
2020-01-07,PALM,Provident Agro Tbk.,202.0
2020-01-07,PAMG,Bima Sakti Pertiwi Tbk.,68.0
2020-01-07,PANI,Pratama Abadi Nusa Industri Tbk.,94.0
2020-01-07,PANR,Panorama Sentrawisata Tbk.,330.0
2020-01-07,PANS,Panin Sekuritas Tbk.,1400.0
2020-01-07,PBID,Panca Budi Idaman Tbk.,1010.0
2020-01-07,PBRX,Pan Brothers Tbk.,515.0
2020-01-07,PCAR,Prima Cakrawala Abadi Tbk.,575.0
2020-01-07,PEGE,Panca Global Kapital Tbk.,200.0
2020-01-07,PEHA,Phapros Tbk.,1075.0
2020-01-07,PGAS,Perusahaan Gas Negara Tbk.,2120.0
2020-01-07,PGLI,Pembangunan Graha Lestari Indah Tbk.,330.0
2020-01-07,PICO,Pelangi Indah Canindo Tbk,1535.0
2020-01-07,PJAA,Pembangunan Jaya Ancol Tbk.,985.0
2020-01-07,PKPK,Perdana Karya Perkasa Tbk,57.0
2020-01-07,PLIN,Plaza Indonesia Realty Tbk.,3290.0
2020-01-07,PMJS,Putra Mandiri Jembar Tbk.,125.0
2020-01-07,PNBN,Bank Pan Indonesia Tbk,1320.0
2020-01-07,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2020-01-07,PNIN,Paninvest Tbk.,1110.0
2020-01-07,PNLF,Panin Financial Tbk.,302.0
2020-01-07,POLI,Pollux Investasi Internasional Tbk.,1420.0
2020-01-07,POLL,Pollux Properti Indonesia Tbk.,11175.0
2020-01-07,POLU,Golden Flower Tbk.,1960.0
2020-01-07,POLY,Asia Pacific Fibers Tbk,63.0
2020-01-07,POSA,Bliss Properti Indonesia Tbk.,50.0
2020-01-07,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,4.0
2020-01-07,POWR,Cikarang Listrindo Tbk.,995.0
2020-01-07,PPRE,PP Presisi Tbk.,248.0
2020-01-07,PPRO,PP Properti Tbk.,67.0
2020-01-07,PRDA,Prodia Widyahusada Tbk.,3680.0
2020-01-07,PRIM,Royal Prima Tbk.,474.0
2020-01-07,PRIM-W,Waran Seri I Royal Prima Tbk.,34.0
2020-01-07,PSAB,J Resources Asia Pasifik Tbk.,298.0
2020-01-07,PSGO,Palma Serasih Tbk.,187.0
2020-01-07,PSSI,Pelita Samudera Shipping Tbk.,178.0
2020-01-07,PTBA,Bukit Asam Tbk.,2730.0
2020-01-07,PTIS,Indo Straits Tbk.,192.0
2020-01-07,PTPP,PP (Persero) Tbk.,1705.0
2020-01-07,PTRO,Petrosea Tbk.,1650.0
2020-01-07,PTSN,Sat Nusapersada Tbk,270.0
2020-01-07,PURE,Trinitan Metals and Minerals Tbk.,270.0
2020-01-07,PURE-W,Waran Seri I Trinitan Metals and Mineral,100.0
2020-01-07,PWON,Pakuwon Jati Tbk.,545.0
2020-01-07,PYFA,Pyridam Farma Tbk,196.0
2020-01-07,PZZA,Sarimelati Kencana Tbk.,1115.0
2020-01-07,RAJA,Rukun Raharja Tbk.,193.0
2020-01-07,RALS,Ramayana Lestari Sentosa Tbk.,1055.0
2020-01-07,RANC,Supra Boga Lestari Tbk.,310.0
2020-01-07,RBMS,Ristia Bintang Mahkotasejati Tbk.,60.0
2020-01-07,RDTX,Roda Vivatex Tbk,5200.0
2020-01-07,REAL,Repower Asia Indonesia Tbk.,454.0
2020-01-07,REAL-W,Waran Seri I Repower Asia Indonesia Tbk.,28.0
2020-01-07,RELI,Reliance Sekuritas Indonesia Tbk.,127.0
2020-01-07,RIGS,Rig Tenders Indonesia Tbk.,218.0
2020-01-07,RIMO,Rimo International Lestari Tbk,50.0
2020-01-07,RISE,Jaya Sukses Makmur Sentosa Tbk.,545.0
2020-01-07,RMBA,Bentoel Internasional Investama Tbk.,312.0
2020-01-07,RODA,Pikko Land Development Tbk.,50.0
2020-01-07,ROTI,Nippon Indosari Corpindo Tbk.,1290.0
2020-01-07,SAFE,Steady Safe Tbk,214.0
2020-01-07,SATU,Kota Satu Properti Tbk.,84.0
2020-01-07,SCCO,Supreme Cable Manufacturing & Commerce T,9150.0
2020-01-07,SCMA,Surya Citra Media Tbk.,1415.0
2020-01-07,SDMU,Sidomulyo Selaras Tbk.,50.0
2020-01-07,SDPC,Millennium Pharmacon International Tbk.,103.0
2020-01-07,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,830.0
2020-01-07,SFAN,Surya Fajar Capital Tbk.,1025.0
2020-01-07,SGRO,Sampoerna Agro Tbk.,2400.0
2020-01-07,SHIP,Sillo Maritime Perdana Tbk.,760.0
2020-01-07,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1290.0
2020-01-07,SILO,Siloam International Hospitals Tbk.,6600.0
2020-01-07,SIMA,Siwani Makmur Tbk,50.0
2020-01-07,SIMP,Salim Ivomas Pratama Tbk.,418.0
2020-01-07,SIPD,Sierad Produce Tbk.,835.0
2020-01-07,SKBM,Sekar Bumi Tbk.,388.0
2020-01-07,SKRN,Superkrane Mitra Utama Tbk.,540.0
2020-01-07,SKYB,Northcliff Citranusa Indonesia Tbk.,57.0
2020-01-07,SLIS,Gaya Abadi Sempurna Tbk.,4110.0
2020-01-07,SMAR,Smart Tbk.,3820.0
2020-01-07,SMBR,Semen Baturaja (Persero) Tbk.,432.0
2020-01-07,SMCB,Solusi Bangun Indonesia Tbk.,1150.0
2020-01-07,SMDM,Suryamas Dutamakmur Tbk.,128.0
2020-01-07,SMDR,Samudera Indonesia  Tbk.,248.0
2020-01-07,SMGR,Semen Indonesia (Persero) Tbk.,12275.0
2020-01-07,SMKL,Satyamitra Kemas Lestari Tbk.,212.0
2020-01-07,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,23.0
2020-01-07,SMMT,Golden Eagle Energy Tbk.,115.0
2020-01-07,SMRA,Summarecon Agung Tbk.,1000.0
2020-01-07,SMRU,SMR Utama Tbk.,50.0
2020-01-07,SMSM,Selamat Sempurna Tbk.,1405.0
2020-01-07,SOCI,Soechi Lines Tbk.,168.0
2020-01-07,SOSS,Shield On Service Tbk.,394.0
2020-01-07,SOSS-W,Waran Seri I Shield On Service Tbk.,83.0
2020-01-07,SOTS,Satria Mega Kencana Tbk.,238.0
2020-01-07,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,73.0
2020-01-07,SPTO,Surya Pertiwi Tbk.,825.0
2020-01-07,SQMI,Wilton Makmur Indonesia Tbk.,324.0
2020-01-07,SRAJ,Sejahteraraya Anugrahjaya Tbk.,244.0
2020-01-07,SRIL,Sri Rejeki Isman Tbk.,262.0
2020-01-07,SRSN,Indo Acidatama Tbk,68.0
2020-01-07,SRTG,Saratoga Investama Sedaya Tbk.,3660.0
2020-01-07,SSIA,Surya Semesta Internusa Tbk.,635.0
2020-01-07,SSMS,Sawit Sumbermas Sarana Tbk.,825.0
2020-01-07,STAR,Buana Artha Anugerah Tbk.,160.0
2020-01-07,SULI,SLJ Global Tbk.,50.0
2020-01-07,SURE,Super Energy Tbk.,2930.0
2020-01-07,SWAT,Sriwahana Adityakarta Tbk.,103.0
2020-01-07,TALF,Tunas Alfin Tbk.,260.0
2020-01-07,TAMU,Pelayaran Tamarin Samudra Tbk.,358.0
2020-01-07,TAXI,Express Transindo Utama Tbk.,50.0
2020-01-07,TBIG,Tower Bersama Infrastructure Tbk.,1240.0
2020-01-07,TBLA,Tunas Baru Lampung Tbk.,970.0
2020-01-07,TBMS,Tembaga Mulia Semanan Tbk.,790.0
2020-01-07,TCPI,Transcoal Pacific Tbk.,6850.0
2020-01-07,TDPM,Tridomain Performance Materials Tbk.,244.0
2020-01-07,TEBE,Dana Brata Luhur Tbk.,1815.0
2020-01-07,TELE,Tiphone Mobile Indonesia Tbk.,302.0
2020-01-07,TFAS,Telefast Indonesia Tbk.,164.0
2020-01-07,TFCO,Tifico Fiber Indonesia Tbk.,302.0
2020-01-07,TGRA,Terregra Asia Energy Tbk.,118.0
2020-01-07,TIFA,Tifa Finance Tbk.,220.0
2020-01-07,TINS,Timah Tbk.,835.0
2020-01-07,TIRA,Tira Austenite Tbk,232.0
2020-01-07,TIRT,Tirta Mahakam Resources Tbk,53.0
2020-01-07,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,11200.0
2020-01-07,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,3930.0
2020-01-07,TMAS,Temas Tbk.,103.0
2020-01-07,TNCA,Trimuda Nuansa Citra Tbk.,274.0
2020-01-07,TOBA,Toba Bara Sejahtra Tbk.,344.0
2020-01-07,TOPS,Totalindo Eka Persada Tbk.,216.0
2020-01-07,TOTL,Total Bangun Persada Tbk.,422.0
2020-01-07,TOTO,Surya Toto Indonesia Tbk.,294.0
2020-01-07,TOWR,Sarana Menara Nusantara Tbk.,800.0
2020-01-07,TPIA,Chandra Asri Petrochemical Tbk.,9850.0
2020-01-07,TPMA,Trans Power Marine Tbk.,224.0
2020-01-07,TRAM,Trada Alam Minera Tbk.,50.0
2020-01-07,TRAM-W,Waran Seri II Trada Alam Minera Tbk.,14.0
2020-01-07,TRIM,Trimegah Sekuritas Indonesia Tbk.,149.0
2020-01-07,TRIS,Trisula International Tbk.,264.0
2020-01-07,TRUK,Guna Timur Raya Tbk.,96.0
2020-01-07,TRUS,Trust Finance Indonesia Tbk,350.0
2020-01-07,TSPC,Tempo Scan Pacific Tbk.,1370.0
2020-01-07,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3420.0
2020-01-07,TURI,Tunas Ridean Tbk.,895.0
2020-01-07,UCID,Uni-Charm Indonesia Tbk.,1820.0
2020-01-07,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1580.0
2020-01-07,UNIC,Unggul Indah Cahaya Tbk.,3750.0
2020-01-07,UNIT,Nusantara Inti Corpora Tbk,178.0
2020-01-07,UNSP,Bakrie Sumatera Plantations Tbk.,106.0
2020-01-07,UNTR,United Tractors Tbk.,21600.0
2020-01-07,UNVR,Unilever Indonesia Tbk.,8475.0
2020-01-07,URBN,Urban Jakarta Propertindo Tbk.,2240.0
2020-01-07,URBN-W,Waran Seri I Urban Jakarta Propertindo T,46.0
2020-01-07,VINS,Victoria Insurance Tbk.,125.0
2020-01-07,VINS-W,Waran Seri I Victoria Insurance Tbk.,13.0
2020-01-07,VIVA,Visi Media Asia Tbk.,63.0
2020-01-07,VOKS,Voksel Electric Tbk.,324.0
2020-01-07,WAPO,Wahana Pronatural Tbk.,77.0
2020-01-07,WEGE,Wijaya Karya Bangunan Gedung Tbk.,326.0
2020-01-07,WEHA,WEHA Transportasi Indonesia Tbk.,149.0
2020-01-07,WICO,Wicaksana Overseas International Tbk.,520.0
2020-01-07,WIIM,Wismilak Inti Makmur Tbk.,168.0
2020-01-07,WIKA,Wijaya Karya (Persero) Tbk.,2140.0
2020-01-07,WINS,Wintermar Offshore Marine Tbk.,123.0
2020-01-07,WOMF,Wahana Ottomitra Multiartha Tbk.,276.0
2020-01-07,WOOD,Integra Indocabinet Tbk.,650.0
2020-01-07,WOWS,Ginting Jaya Energi Tbk.,214.0
2020-01-07,WSBP,Waskita Beton Precast Tbk.,312.0
2020-01-07,WSKT,Waskita Karya (Persero) Tbk.,1525.0
2020-01-07,WTON,Wijaya Karya Beton Tbk.,464.0
2020-01-07,XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,1008.0
2020-01-07,XCID,DIRE Ciptadana Properti Ritel Indonesia,86.0
2020-01-07,XCIS,DIRE Ciptadana Properti Perhotelan Padja,105.0
2020-01-07,XIHD,Reksa Dana Indeks Premier ETF IDX High D,505.0
2020-01-07,XIIF,Reksa Dana Premier ETF Indonesia Financi,640.0
2020-01-07,XIIT,Reksa Dana Premier ETF IDX30,572.0
2020-01-07,XIJI,Reksa Dana Syariah Premier ETF JII,695.0
2020-01-07,XISR,Premier ETF SRI-KEHATI,409.0
2020-01-07,XMIG,Reksa Dana Indeks Majoris Pefindo I-Grad,179.0
2020-01-07,XPFT,Reksa Dana Indeks Pinnacle FTSE Indonesi,561.0
2020-01-07,XPMI,ETF Phillip MSCI Indonesia Equity Index,987.0
2020-01-07,YELO,Yelooo Integra Datanet Tbk.,63.0
2020-01-07,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,18.0
2020-01-07,YULE,Yulie Sekuritas Indonesia Tbk.,220.0
2020-01-07,ZBRA,Zebra Nusantara Tbk,101.0
2020-01-07,ZINC,Kapuas Prima Coal Tbk.,388.0
2020-01-07,ZONE,Mega Perintis Tbk.,494.0
