KPAS-W,2020-02-07,0,27,24,24,2200,53100,0,0,0,0
KPIG,2020-02-07,0,130,127,127,590800,75528000,0,0,0,0
KRAH,2020-02-07,0,1625,1600,1600,3900,6320000,0,0,0,0
KRAS,2020-02-07,0,274,268,270,2286600,617630400,0,0,0,0
KREN,2020-02-07,0,484,476,482,24007100,11527701400,0,0,0,0
LAND,2020-02-07,0,950,860,950,8100,7562500,0,0,0,0
LAPD,2020-02-07,0,0,0,50,0,0,0,0,0,0
LCGP,2020-02-07,0,0,0,114,0,0,0,0,0,0
LCKM,2020-02-07,0,322,310,322,60600,19446000,0,0,0,0
LEAD,2020-02-07,0,50,50,50,2100,105000,0,0,0,0
LIFE,2020-02-07,0,0,0,5800,0,0,0,0,0,0
LINK,2020-02-07,0,3720,3560,3620,7079400,25843624000,0,0,0,0
LION,2020-02-07,0,400,400,400,1500,600000,0,0,0,0
LMAS,2020-02-07,0,127,118,122,7369300,896657000,0,0,0,0
LMPI,2020-02-07,0,0,0,94,0,0,0,0,0,0
LMSH,2020-02-07,0,0,0,380,0,0,0,0,0,0
LPCK,2020-02-07,0,830,755,825,1481300,1184257000,0,0,0,0
LPGI,2020-02-07,0,0,0,3800,0,0,0,0,0,0
LPIN,2020-02-07,0,230,212,228,40500,9296000,0,0,0,0
LPKR,2020-02-07,0,236,232,236,50056500,11725335600,0,0,0,0
LPLI,2020-02-07,0,0,0,72,0,0,0,0,0,0
LPPF,2020-02-07,0,3290,3240,3250,3459700,11271649000,0,0,0,0
LPPS,2020-02-07,0,83,81,82,50200,4112500,0,0,0,0
LRNA,2020-02-07,0,184,151,174,15000,2706100,0,0,0,0
LSIP,2020-02-07,0,1285,1235,1275,9902200,12495826500,0,0,0,0
LTLS,2020-02-07,0,610,595,605,23700,14303500,0,0,0,0
LUCK,2020-02-07,0,880,710,880,35114400,28252787000,0,0,0,0
MABA,2020-02-07,0,50,50,50,14500,725000,0,0,0,0
MAGP,2020-02-07,0,0,0,50,0,0,0,0,0,0
MAIN,2020-02-07,0,890,860,870,1537300,1350428500,0,0,0,0
MAMI,2020-02-07,0,50,50,50,892000,44600000,0,0,0,0
MAMI-W,2020-02-07,0,15,13,15,3442600,48642800,0,0,0,0
MAMIP,2020-02-07,0,0,0,600,0,0,0,0,0,0
MAPA,2020-02-07,0,0,0,4400,0,0,0,0,0,0
MAPB,2020-02-07,0,1600,1575,1575,2000,3190000,0,0,0,0
MAPI,2020-02-07,0,950,925,950,3632400,3417778000,0,0,0,0
MARI,2020-02-07,0,167,154,167,11500,1802700,0,0,0,0
MARK,2020-02-07,0,472,462,472,812500,376742000,0,0,0,0
MASA,2020-02-07,0,480,478,480,57300,27503600,0,0,0,0
MAYA,2020-02-07,0,0,0,8100,0,0,0,0,0,0
MBAP,2020-02-07,0,1950,1900,1945,7300,14144000,0,0,0,0
MBSS,2020-02-07,0,430,426,426,275100,117718200,0,0,0,0
MBTO,2020-02-07,0,83,77,83,800,64400,0,0,0,0
MCAS,2020-02-07,0,2100,2070,2070,33700,70414000,0,0,0,0
MCOR,2020-02-07,0,127,115,117,236800,27456600,0,0,0,0
MDIA,2020-02-07,0,50,50,50,100,5000,0,0,0,0
MDKA,2020-02-07,0,1210,1185,1205,46016300,55255709500,0,0,0,0
MDKI,2020-02-07,0,186,162,174,292300,49240000,0,0,0,0
MDLN,2020-02-07,0,192,188,191,1233700,235379800,0,0,0,0
MDRN,2020-02-07,0,50,50,50,100,5000,0,0,0,0
MEDC,2020-02-07,0,755,725,725,33051000,24368315500,0,0,0,0
MEDC-W,2020-02-07,0,250,154,159,1881500,306636100,0,0,0,0
MEGA,2020-02-07,0,5900,5425,5900,19900,116320000,0,0,0,0
MERK,2020-02-07,0,2490,2480,2490,1500,3733000,0,0,0,0
META,2020-02-07,0,185,169,169,1623100,281653100,0,0,0,0
MFIN,2020-02-07,0,1320,1320,1320,5200,6864000,0,0,0,0
MFMI,2020-02-07,0,470,390,450,40800,16344000,0,0,0,0
MGNA,2020-02-07,0,0,0,50,0,0,0,0,0,0
MGRO,2020-02-07,0,840,825,830,1882800,1566058000,0,0,0,0
MICE,2020-02-07,0,356,344,344,600,210000,0,0,0,0
MIDI,2020-02-07,0,0,0,1265,0,0,0,0,0,0
MIKA,2020-02-07,0,2660,2550,2570,2812800,7362586000,0,0,0,0
MINA,2020-02-07,0,0,0,218,0,0,0,0,0,0
MIRA,2020-02-07,0,0,0,50,0,0,0,0,0,0
MITI,2020-02-07,0,0,0,51,0,0,0,0,0,0
MKNT,2020-02-07,0,50,50,50,45800,2290000,0,0,0,0
MKPI,2020-02-07,0,0,0,16200,0,0,0,0,0,0
MLBI,2020-02-07,0,15400,15350,15350,4400,67595000,0,0,0,0
MLIA,2020-02-07,0,525,500,520,6987400,3587571500,0,0,0,0
MLPL,2020-02-07,0,70,67,68,2931900,199776400,0,0,0,0
MLPT,2020-02-07,0,350,326,326,113500,37526600,0,0,0,0
MMLP,2020-02-07,0,177,171,173,2412900,415059500,0,0,0,0
MNCN,2020-02-07,0,1620,1590,1590,23493500,37622680000,0,0,0,0
MOLI,2020-02-07,0,0,0,1030,0,0,0,0,0,0
MPMX,2020-02-07,0,625,615,625,123900,76770000,0,0,0,0
MPOW,2020-02-07,0,90,86,87,118800,10336600,0,0,0,0
MPPA,2020-02-07,0,122,107,113,3401400,399746800,0,0,0,0
MPRO,2020-02-07,0,1155,1155,1155,200,231000,0,0,0,0
MRAT,2020-02-07,0,150,138,148,800,116100,0,0,0,0
MREI,2020-02-07,0,4000,3960,3960,1800,7196000,0,0,0,0
MSIN,2020-02-07,0,400,380,386,113700,43888600,0,0,0,0
MSKY,2020-02-07,0,0,0,1300,0,0,0,0,0,0
MTDL,2020-02-07,0,1745,1710,1745,764800,1318787000,0,0,0,0
MTFN,2020-02-07,0,0,0,50,0,0,0,0,0,0
MTLA,2020-02-07,0,460,460,460,500,230000,0,0,0,0
MTPS,2020-02-07,0,342,330,342,15200,5061600,0,0,0,0
MTPS-W,2020-02-07,0,0,0,220,0,0,0,0,0,0
MTRA,2020-02-07,0,238,236,238,24800,5889400,0,0,0,0
MTSM,2020-02-07,0,195,165,169,1400,244600,0,0,0,0
MTWI,2020-02-07,0,69,63,64,2564500,166630300,0,0,0,0
MYOH,2020-02-07,0,1195,1195,1195,46600,55687000,0,0,0,0
MYOR,2020-02-07,0,2010,1930,1995,3697600,7316896000,0,0,0,0
MYRX,2020-02-07,0,0,0,50,0,0,0,0,0,0
MYRXP,2020-02-07,0,0,0,50,0,0,0,0,0,0
MYTX,2020-02-07,0,53,50,52,839700,42045500,0,0,0,0
NASA,2020-02-07,0,0,0,199,0,0,0,0,0,0
NASA-W,2020-02-07,0,0,0,700,0,0,0,0,0,0
NATO,2020-02-07,0,1160,1130,1160,7491700,8612266000,0,0,0,0
NATO-W,2020-02-07,0,0,0,860,0,0,0,0,0,0
NELY,2020-02-07,0,136,134,134,2000,270100,0,0,0,0
NFCX,2020-02-07,0,2900,2900,2900,100,290000,0,0,0,0
NICK,2020-02-07,0,310,310,310,200,62000,0,0,0,0
NIKL,2020-02-07,0,565,525,530,6896000,3790116000,0,0,0,0
NIPS,2020-02-07,0,0,0,282,0,0,0,0,0,0
NIRO,2020-02-07,0,150,140,150,404100,60611300,0,0,0,0
NISP,2020-02-07,0,855,850,850,18100,15386000,0,0,0,0
NOBU,2020-02-07,0,915,915,915,100,91500,0,0,0,0
NRCA,2020-02-07,0,356,352,354,17200,6092200,0,0,0,0
NUSA,2020-02-07,0,50,50,50,2700,135000,0,0,0,0
NUSA-W,2020-02-07,0,6,4,5,536300,2590300,0,0,0,0
NZIA,2020-02-07,0,488,482,482,2000,964600,0,0,0,0
NZIA-W,2020-02-07,0,119,65,110,1400,110300,0,0,0,0
OASA,2020-02-07,0,0,0,362,0,0,0,0,0,0
OCAP,2020-02-07,0,195,194,195,600,116900,0,0,0,0
OKAS,2020-02-07,0,132,118,118,510100,62431700,0,0,0,0
OMRE,2020-02-07,0,0,0,825,0,0,0,0,0,0
OPMS,2020-02-07,0,84,81,81,993300,81582800,0,0,0,0
PADI,2020-02-07,0,50,50,50,300,15000,0,0,0,0
PALM,2020-02-07,0,191,191,191,100,19100,0,0,0,0
PAMG,2020-02-07,0,130,114,116,9081200,1084057900,0,0,0,0
PANI,2020-02-07,0,91,91,91,8900,809900,0,0,0,0
PANR,2020-02-07,0,280,278,280,1069900,299566000,0,0,0,0
PANS,2020-02-07,0,1300,1300,1300,1400,1820000,0,0,0,0
PBID,2020-02-07,0,0,0,1005,0,0,0,0,0,0
PBRX,2020-02-07,0,356,290,342,1208700,394840400,0,0,0,0
PBSA,2020-02-07,0,690,650,690,30200,19686500,0,0,0,0
PCAR,2020-02-07,0,250,228,236,4600,1127800,0,0,0,0
PDES,2020-02-07,0,0,0,900,0,0,0,0,0,0
PEGE,2020-02-07,0,0,0,134,0,0,0,0,0,0
PEHA,2020-02-07,0,975,970,975,7800,7567500,0,0,0,0
PGAS,2020-02-07,0,1555,1500,1540,110802500,170667338000,0,0,0,0
PGJO,2020-02-07,0,89,86,88,31700,2775200,0,0,0,0
PGLI,2020-02-07,0,0,0,344,0,0,0,0,0,0
PICO,2020-02-07,0,1040,820,995,1007500,987249000,0,0,0,0
PJAA,2020-02-07,0,915,915,915,1700,1555500,0,0,0,0
PKPK,2020-02-07,0,60,50,56,1856300,107402500,0,0,0,0
PLAS,2020-02-07,0,0,0,50,0,0,0,0,0,0
PLIN,2020-02-07,0,0,0,3150,0,0,0,0,0,0
PMJS,2020-02-07,0,130,123,127,565200,70824800,0,0,0,0
PNBN,2020-02-07,0,1215,1180,1185,1052900,1253073500,0,0,0,0
PNBS,2020-02-07,0,50,50,50,1300,65000,0,0,0,0
PNIN,2020-02-07,0,1055,1015,1055,8900,9089500,0,0,0,0
PNLF,2020-02-07,0,278,270,272,5337300,1459923400,0,0,0,0
PNSE,2020-02-07,0,0,0,320,0,0,0,0,0,0
POLA,2020-02-07,0,120,85,95,14650900,1545045600,0,0,0,0
POLA-W,2020-02-07,0,0,0,800,0,0,0,0,0,0
POLI,2020-02-07,0,1430,1270,1320,4400,5729500,0,0,0,0
POLL,2020-02-07,0,11100,10850,11100,703200,7702580000,0,0,0,0
POLU,2020-02-07,0,0,0,2130,0,0,0,0,0,0
POLY,2020-02-07,0,53,51,52,676800,35225800,0,0,0,0
POOL,2020-02-07,0,50,50,50,141500,7075000,0,0,0,0
POOL-W,2020-02-07,0,0,0,4010,0,0,0,0,0,0
PORT,2020-02-07,0,740,590,720,600,400000,0,0,0,0
POSA,2020-02-07,0,50,50,50,200,10000,0,0,0,0
POSA-W,2020-02-07,0,5,4,5,6716700,30682300,0,0,0,0
POWR,2020-02-07,0,840,820,830,2518700,2093269500,0,0,0,0
PPRE,2020-02-07,0,230,212,214,13982800,3063833400,0,0,0,0
PPRO,2020-02-07,0,56,54,54,72217400,3940304300,0,0,0,0
PRAS,2020-02-07,0,0,0,135,0,0,0,0,0,0
PRDA,2020-02-07,0,3800,3600,3800,3400,12880000,0,0,0,0
PRIM,2020-02-07,0,378,306,344,50000,17930800,0,0,0,0
PRIM-W,2020-02-07,0,35,25,29,81200,2257800,0,0,0,0
PSAB,2020-02-07,0,242,224,242,67419200,15532341800,0,0,0,0
PSDN,2020-02-07,0,169,153,169,93600,15814000,0,0,0,0
PSGO,2020-02-07,0,136,130,135,37100,5003000,0,0,0,0
PSKT,2020-02-07,0,50,50,50,100,5000,0,0,0,0
PSSI,2020-02-07,0,165,165,165,100,16500,0,0,0,0
PTBA,2020-02-07,0,2340,2260,2320,11738300,27179101000,0,0,0,0
PTIS,2020-02-07,0,79,73,73,7900,577300,0,0,0,0
PTPP,2020-02-07,0,1490,1430,1475,17823500,26203559000,0,0,0,0
PTPW,2020-02-07,0,975,975,975,2045200,1994070000,0,0,0,0
PTRO,2020-02-07,0,1520,1490,1500,287600,432536500,0,0,0,0
PTSN,2020-02-07,0,240,230,240,300800,71645600,0,0,0,0
PTSP,2020-02-07,0,0,0,4550,0,0,0,0,0,0
PUDP,2020-02-07,0,0,0,300,0,0,0,0,0,0
PURA,2020-02-07,0,204,186,191,133859000,26173624300,0,0,0,0
PURA-W,2020-02-07,0,58,33,36,49051500,1979492700,0,0,0,0
PURE,2020-02-07,0,208,167,183,32184600,6149329400,0,0,0,0
PURE-W,2020-02-07,0,47,36,40,41886600,1734776300,0,0,0,0
PWON,2020-02-07,0,545,530,535,35073300,18864881500,0,0,0,0
PYFA,2020-02-07,0,199,198,199,25100,4994800,0,0,0,0
PZZA,2020-02-07,0,1005,995,1000,73300,73215000,0,0,0,0
R-ABFII,2020-02-07,0,0,0,28600,0,0,0,0,0,0
R-LQ45X,2020-02-07,0,1010,1010,1010,1100,1111000,0,0,0,0
RAJA,2020-02-07,0,130,125,126,738100,93162500,0,0,0,0
RALS,2020-02-07,0,1100,1055,1075,5343100,5770794500,0,0,0,0
RANC,2020-02-07,0,300,300,300,378000,113400000,0,0,0,0
RBMS,2020-02-07,0,75,67,67,94000,6455500,0,0,0,0
RDTX,2020-02-07,0,0,0,5250,0,0,0,0,0,0
REAL,2020-02-07,0,175,138,165,100546700,16080998500,0,0,0,0
REAL-W,2020-02-07,0,19,16,18,87663200,1561593400,0,0,0,0
RELI,2020-02-07,0,0,0,185,0,0,0,0,0,0
RICY,2020-02-07,0,0,0,151,0,0,0,0,0,0
RIGS,2020-02-07,0,318,260,280,12036800,3477760600,0,0,0,0
RIMO,2020-02-07,0,0,0,50,0,0,0,0,0,0
RISE,2020-02-07,0,480,470,476,342000,163252800,0,0,0,0
RMBA,2020-02-07,0,316,316,316,100,31600,0,0,0,0
RODA,2020-02-07,0,55,51,53,2730200,145032300,0,0,0,0
ROTI,2020-02-07,0,1320,1275,1300,282900,367140000,0,0,0,0
RUIS,2020-02-07,0,0,0,220,0,0,0,0,0,0
SAFE,2020-02-07,0,192,182,184,204200,37397700,0,0,0,0
SAME,2020-02-07,0,220,193,202,19600,3959700,0,0,0,0
SAPX,2020-02-07,0,0,0,935,0,0,0,0,0,0
SATU,2020-02-07,0,58,50,58,210600,11754000,0,0,0,0
SCBD,2020-02-07,0,0,0,2700,0,0,0,0,0,0
SCCO,2020-02-07,0,9200,9200,9200,1000,9200000,0,0,0,0
SCMA,2020-02-07,0,1400,1375,1395,12437900,17257576000,0,0,0,0
SCPI,2020-02-07,0,0,0,29000,0,0,0,0,0,0
SDMU,2020-02-07,0,0,0,50,0,0,0,0,0,0
SDPC,2020-02-07,0,104,92,96,1462000,140091000,0,0,0,0
SDRA,2020-02-07,0,800,800,800,100,80000,0,0,0,0
SFAN,2020-02-07,0,950,945,950,10200,9640000,0,0,0,0
SFAN-W,2020-02-07,0,505,505,505,100,50500,0,0,0,0
SGRO,2020-02-07,0,0,0,2380,0,0,0,0,0,0
SHID,2020-02-07,0,0,0,3500,0,0,0,0,0,0
SHIP,2020-02-07,0,745,730,740,680900,504345000,0,0,0,0
SIDO,2020-02-07,0,1220,1195,1210,3285500,3958584500,0,0,0,0
SILO,2020-02-07,0,6600,6450,6575,204100,1341555000,0,0,0,0
SIMA,2020-02-07,0,50,50,50,61000,3050000,0,0,0,0
SIMP,2020-02-07,0,388,378,380,3501300,1332000800,0,0,0,0
SINI,2020-02-07,0,0,0,1490,0,0,0,0,0,0
SINI-W,2020-02-07,0,540,454,540,300,144800,0,0,0,0
SIPD,2020-02-07,0,915,915,915,3000,2745000,0,0,0,0
SKBM,2020-02-07,0,414,400,400,300,121400,0,0,0,0
SKLT,2020-02-07,0,0,0,1610,0,0,0,0,0,0
SKRN,2020-02-07,0,525,500,505,8600,4368000,0,0,0,0
SKYB,2020-02-07,0,59,50,57,756900,43414400,0,0,0,0
SLIS,2020-02-07,0,4830,4750,4790,17400,83355000,0,0,0,0
SMAR,2020-02-07,0,3830,3830,3830,200,766000,0,0,0,0
SMBR,2020-02-07,0,394,336,338,83261400,30980191000,0,0,0,0
SMCB,2020-02-07,0,1000,995,995,14200,14193000,0,0,0,0
SMDM,2020-02-07,0,120,105,120,4100,445500,0,0,0,0
SMDR,2020-02-07,0,208,204,204,77000,15831200,0,0,0,0
SMGR,2020-02-07,0,12500,12325,12350,5738200,71171967500,0,0,0,0
SMKL,2020-02-07,0,210,206,208,113400,23567200,0,0,0,0
SMKL-W,2020-02-07,0,26,22,24,76800,1777000,0,0,0,0
SMMA,2020-02-07,0,0,0,15225,0,0,0,0,0,0
SMMT,2020-02-07,0,111,108,111,300,33000,0,0,0,0
SMRA,2020-02-07,0,915,885,895,10713300,9629660500,0,0,0,0
SMRU,2020-02-07,0,0,0,50,0,0,0,0,0,0
SMSM,2020-02-07,0,1445,1425,1425,1720500,2458945500,0,0,0,0
SOCI,2020-02-07,0,143,136,140,6478000,902084100,0,0,0,0
SONA,2020-02-07,0,0,0,5275,0,0,0,0,0,0
SOSS,2020-02-07,0,414,346,388,122100,47812400,0,0,0,0
SOSS-W,2020-02-07,0,70,58,69,300,19700,0,0,0,0
SOTS,2020-02-07,0,0,0,236,0,0,0,0,0,0
SOTS-W,2020-02-07,0,53,53,53,100,5300,0,0,0,0
SPMA,2020-02-07,0,308,306,306,800,245000,0,0,0,0
SPTO,2020-02-07,0,845,830,840,1481100,1242773000,0,0,0,0
SQMI,2020-02-07,0,252,236,236,9605500,2332745200,0,0,0,0
SRAJ,2020-02-07,0,262,262,262,200,52400,0,0,0,0
SRIL,2020-02-07,0,226,220,224,8765400,1955340800,0,0,0,0
SRSN,2020-02-07,0,60,58,58,1379800,81034600,0,0,0,0
SRTG,2020-02-07,0,3600,3580,3580,29100,104228000,0,0,0,0
SSIA,2020-02-07,0,700,685,700,20622700,14200744500,0,0,0,0
SSMS,2020-02-07,0,800,785,800,64985400,51503385000,0,0,0,0
SSTM,2020-02-07,0,0,0,500,0,0,0,0,0,0
STAR,2020-02-07,0,159,147,159,453000,71401100,0,0,0,0
STTP,2020-02-07,0,4600,3700,4600,19100,70780000,0,0,0,0
SUGI,2020-02-07,0,0,0,50,0,0,0,0,0,0
SULI,2020-02-07,0,51,50,51,212800,10640100,0,0,0,0
SUPR,2020-02-07,0,0,0,4000,0,0,0,0,0,0
SURE,2020-02-07,0,0,0,2980,0,0,0,0,0,0
SWAT,2020-02-07,0,91,89,89,318000,28624100,0,0,0,0
TALF,2020-02-07,0,262,250,262,5600,1451000,0,0,0,0
TAMU,2020-02-07,0,220,210,220,28977400,6204200200,0,0,0,0
TARA,2020-02-07,0,0,0,198,0,0,0,0,0,0
TAXI,2020-02-07,0,0,0,50,0,0,0,0,0,0
TBIG,2020-02-07,0,1230,1195,1225,37157600,45388569500,0,0,0,0
TBLA,2020-02-07,0,845,830,840,263300,220143000,0,0,0,0
TBMS,2020-02-07,0,0,0,800,0,0,0,0,0,0
TCID,2020-02-07,0,0,0,9800,0,0,0,0,0,0
TCPI,2020-02-07,0,6525,6400,6525,6057100,39185810000,0,0,0,0
TDPM,2020-02-07,0,204,190,198,225500,44782200,0,0,0,0
TEBE,2020-02-07,0,1805,1795,1800,277900,500578500,0,0,0,0
TELE,2020-02-07,0,218,208,210,71554200,15130308800,0,0,0,0
TFAS,2020-02-07,0,147,126,140,35700,5091800,0,0,0,0
TFCO,2020-02-07,0,352,352,352,100,35200,0,0,0,0
TGKA,2020-02-07,0,0,0,5000,0,0,0,0,0,0
TGRA,2020-02-07,0,120,105,110,8983900,998899000,0,0,0,0
TIFA,2020-02-07,0,0,0,210,0,0,0,0,0,0
TINS,2020-02-07,0,750,725,730,8535300,6285862500,0,0,0,0
TIRA,2020-02-07,0,258,258,258,1700,438600,0,0,0,0
TIRT,2020-02-07,0,51,50,51,8900,447400,0,0,0,0
TKIM,2020-02-07,0,8850,8625,8850,1185200,10423152500,0,0,0,0
TLKM,2020-02-07,0,3820,3760,3790,53578900,203296314000,0,0,0,0
TMAS,2020-02-07,0,94,90,91,1165400,107383500,0,0,0,0
TMPO,2020-02-07,0,0,0,153,0,0,0,0,0,0
TNCA,2020-02-07,0,266,254,254,14100,3592600,0,0,0,0
TOBA,2020-02-07,0,350,350,350,100,35000,0,0,0,0
TOPS,2020-02-07,0,163,143,143,11133000,1664875700,0,0,0,0
TOTL,2020-02-07,0,414,410,410,1939900,799272400,0,0,0,0
TOTO,2020-02-07,0,268,256,258,297000,77734200,0,0,0,0
TOWR,2020-02-07,0,880,845,880,141044800,122440318000,0,0,0,0
TPIA,2020-02-07,0,8800,8700,8800,2759400,24170512500,0,0,0,0
TPMA,2020-02-07,0,0,0,290,0,0,0,0,0,0
TRAM,2020-02-07,0,0,0,50,0,0,0,0,0,0
TRAM-W,2020-02-07,0,0,0,11,0,0,0,0,0,0
TRIL,2020-02-07,0,0,0,50,0,0,0,0,0,0
TRIM,2020-02-07,0,138,138,138,20100,2773800,0,0,0,0
TRIN,2020-02-07,0,252,230,238,19210200,4654148600,0,0,0,0
TRIN-W,2020-02-07,0,71,62,63,168500,11166400,0,0,0,0
TRIO,2020-02-07,0,0,0,426,0,0,0,0,0,0
TRIS,2020-02-07,0,300,298,298,839300,250516200,0,0,0,0
TRIS-W,2020-02-07,0,0,0,26,0,0,0,0,0,0
TRST,2020-02-07,0,0,0,380,0,0,0,0,0,0
TRUK,2020-02-07,0,88,86,88,161300,14045400,0,0,0,0
TRUS,2020-02-07,0,350,350,350,100,35000,0,0,0,0
TSPC,2020-02-07,0,1375,1340,1370,5200,7098500,0,0,0,0
TUGU,2020-02-07,0,3470,3470,3470,1000,3470000,0,0,0,0
TURI,2020-02-07,0,1010,970,1010,1996500,2006953000,0,0,0,0
UCID,2020-02-07,0,1825,1785,1800,881000,1583977500,0,0,0,0
ULTJ,2020-02-07,0,1625,1605,1605,183600,296465500,0,0,0,0
UNIC,2020-02-07,0,3450,3450,3450,1000,3450000,0,0,0,0
UNIT,2020-02-07,0,164,164,164,100,16400,0,0,0,0
UNSP,2020-02-07,0,96,93,94,104300,9831300,0,0,0,0
UNTR,2020-02-07,0,18975,18700,18800,3671200,69107247500,0,0,0,0
UNVR,2020-02-07,0,7975,7900,7900,11461800,90802820000,0,0,0,0
URBN,2020-02-07,0,2030,1785,2030,2939800,5683243000,0,0,0,0
URBN-W,2020-02-07,0,45,30,39,9384300,355500800,0,0,0,0
VICO,2020-02-07,0,0,0,112,0,0,0,0,0,0
VINS,2020-02-07,0,112,110,110,5200,572500,0,0,0,0
VINS-W,2020-02-07,0,12,11,12,699900,7699600,0,0,0,0
VIVA,2020-02-07,0,50,50,50,120135600,6006780000,0,0,0,0
VOKS,2020-02-07,0,296,290,296,393100,115346200,0,0,0,0
VRNA,2020-02-07,0,130,130,130,7800,1014000,0,0,0,0
WAPO,2020-02-07,0,78,78,78,51600,4024800,0,0,0,0
WEGE,2020-02-07,0,292,282,282,8547500,2446747600,0,0,0,0
WEHA,2020-02-07,0,152,151,152,2148300,325408300,0,0,0,0
WICO,2020-02-07,0,492,492,492,200,98400,0,0,0,0
WIIM,2020-02-07,0,142,137,139,164900,22887400,0,0,0,0
WIKA,2020-02-07,0,2030,1965,1975,10845000,21609813500,0,0,0,0
WINS,2020-02-07,0,95,90,91,95500,8675800,0,0,0,0
WOMF,2020-02-07,0,278,258,258,141100,37027400,0,0,0,0
WOOD,2020-02-07,0,505,474,500,36420500,18029243100,0,0,0,0
WOWS,2020-02-07,0,107,100,104,4377100,445070900,0,0,0,0
WSBP,2020-02-07,0,268,256,256,22363200,5793860800,0,0,0,0
WSKT,2020-02-07,0,1230,1185,1195,40192300,48304375500,0,0,0,0
WTON,2020-02-07,0,406,398,402,4746400,1912600800,0,0,0,0
XAFA,2020-02-07,0,0,0,1035,0,0,0,0,0,0
XAQA,2020-02-07,0,0,0,963,0,0,0,0,0,0
XASG,2020-02-07,0,0,0,100,0,0,0,0,0,0
XBES,2020-02-07,0,0,0,1009,0,0,0,0,0,0
XBID,2020-02-07,0,0,0,533,0,0,0,0,0,0
XBIN,2020-02-07,0,0,0,505,0,0,0,0,0,0
XBLQ,2020-02-07,0,0,0,473,0,0,0,0,0,0
XBNI,2020-02-07,0,0,0,1065,0,0,0,0,0,0
XBSK,2020-02-07,0,0,0,384,0,0,0,0,0,0
XCID,2020-02-07,0,0,0,79,0,0,0,0,0,0
XCIS,2020-02-07,0,0,0,105,0,0,0,0,0,0
XCLQ,2020-02-07,0,100,97,100,3700,367900,0,0,0,0
XDIF,2020-02-07,0,0,0,502,0,0,0,0,0,0
XIHD,2020-02-07,0,482,482,482,100,48200,0,0,0,0
XIIC,2020-02-07,0,0,0,1109,0,0,0,0,0,0
XIIF,2020-02-07,0,608,606,608,200,121400,0,0,0,0
XIIT,2020-02-07,0,552,552,552,3100,1711200,0,0,0,0
XIJI,2020-02-07,0,646,646,646,100,64600,0,0,0,0
XIPI,2020-02-07,0,0,0,174,0,0,0,0,0,0
XISB,2020-02-07,0,0,0,398,0,0,0,0,0,0
XISC,2020-02-07,0,0,0,677,0,0,0,0,0,0
XISI,2020-02-07,0,322,322,322,500,161000,0,0,0,0
XISR,2020-02-07,0,400,400,400,2000,800000,0,0,0,0
XKIV,2020-02-07,0,0,0,451,0,0,0,0,0,0
XMIG,2020-02-07,0,0,0,179,0,0,0,0,0,0
XMJM,2020-02-07,0,0,0,1000,0,0,0,0,0,0
XMTS,2020-02-07,0,0,0,498,0,0,0,0,0,0
XNVE,2020-02-07,0,0,0,139,0,0,0,0,0,0
XPCR,2020-02-07,0,0,0,955,0,0,0,0,0,0
XPDV,2020-02-07,0,0,0,466,0,0,0,0,0,0
XPES,2020-02-07,0,0,0,424,0,0,0,0,0,0
XPFT,2020-02-07,0,0,0,556,0,0,0,0,0,0
XPID,2020-02-07,0,0,0,529,0,0,0,0,0,0
XPLC,2020-02-07,0,0,0,501,0,0,0,0,0,0
XPLQ,2020-02-07,0,0,0,508,0,0,0,0,0,0
XPMI,2020-02-07,0,960,960,960,2300,2208000,0,0,0,0
XPSG,2020-02-07,0,0,0,460,0,0,0,0,0,0
XPTD,2020-02-07,0,0,0,537,0,0,0,0,0,0
XSBC,2020-02-07,0,0,0,110,0,0,0,0,0,0
XSPI,2020-02-07,0,0,0,750,0,0,0,0,0,0
XSRI,2020-02-07,0,195,195,195,6000,1170000,0,0,0,0
XSSI,2020-02-07,0,0,0,92,0,0,0,0,0,0
YELO,2020-02-07,0,63,60,61,904800,55395000,0,0,0,0
YELO-W,2020-02-07,0,20,18,19,2524000,47825300,0,0,0,0
YPAS,2020-02-07,0,535,398,398,6100,3220800,0,0,0,0
YULE,2020-02-07,0,0,0,200,0,0,0,0,0,0
ZBRA,2020-02-07,0,72,59,63,4874900,320950100,0,0,0,0
ZINC,2020-02-07,0,362,348,356,19908700,7071481800,0,0,0,0
ZONE,2020-02-07,0,488,484,488,490600,238604000,0,0,0,0
